lambda,transmittance,polished
9.000000000000001e-07,-0.2399,-0.3679447852760736
8.995e-07,-0.0174,-0.021660649819494584
8.990000000000001e-07,-0.2025,-0.3391959798994975
8.985000000000001e-07,-0.0228,-0.026315789473684213
8.98e-07,0.1275,0.15060240963855423
8.975000000000001e-07,-0.023,-0.034570870284082365
8.97e-07,0.153,0.2654867256637168
8.965e-07,0.2529,0.33778549485775344
8.960000000000001e-07,0.0019,0.001981230448383733
8.955e-07,0.1154,0.13358027549484894
8.95e-07,0.1359,0.13447456956263606
8.945000000000001e-07,0.1721,0.24592740783080883
8.94e-07,-0.1553,-0.15265899931190405
8.935000000000001e-07,-0.0691,-0.09642757465810772
8.930000000000001e-07,0.0685,0.0992178447276941
8.925e-07,0.0248,0.03870766349305447
8.920000000000001e-07,0.0303,0.03706422018348624
8.915000000000001e-07,-0.1807,-0.23880005286110742
8.91e-07,-0.0389,-0.04349284436493739
8.905000000000001e-07,-0.0575,-0.06525192918747164
8.900000000000001e-07,-0.0773,-0.08964397541458889
8.895e-07,-0.1509,-0.17579217148182666
8.890000000000001e-07,0.0588,0.06232775068899724
8.885e-07,0.0802,0.09961495466401687
8.88e-07,0.0879,0.11282248748556027
8.875000000000001e-07,-0.0092,-0.010836277974087162
8.87e-07,0.0598,0.05910258944455426
8.865e-07,-0.0266,-0.04437030859049207
8.860000000000001e-07,-0.0527,-0.06431535269709543
8.855e-07,-0.0634,-0.07285681452539645
8.850000000000001e-07,0.017,0.01946862116353642
8.845000000000001e-07,0.0163,0.02134905042567125
8.84e-07,0.0351,0.04722820236813778
8.835000000000001e-07,0.0472,0.055857988165680474
8.830000000000001e-07,0.0023,0.002610077167498865
8.825e-07,-0.0267,-0.03222691611345806
8.820000000000001e-07,0.0459,0.06204379562043796
8.815e-07,0.0295,0.039270500532481364
8.81e-07,-0.0145,-0.017340349198756277
8.805000000000001e-07,-0.0258,-0.02924838453690058
8.8e-07,-0.0289,-0.03452395173814359
8.795e-07,-0.0012,-0.001520912547528517
8.790000000000001e-07,-0.0064,-0.008063500062996096
8.785e-07,-0.0051,-0.005819260611592881
8.780000000000001e-07,-0.0452,-0.05697000252079657
8.775000000000001e-07,0.0071,0.007684814373849984
8.77e-07,0.0267,0.03332501248127808
8.765000000000001e-07,-0.0333,-0.039478363959691766
8.760000000000001e-07,0.0194,0.024820880245649952
8.755e-07,-0.0125,-0.016156132868036705
8.750000000000001e-07,0.0179,0.022487437185929646
8.745000000000001e-07,-0.0223,-0.02738548446518482
8.74e-07,-0.0092,-0.011713776419658773
