lambda,transmittance,polished,trasm_error
9.000000000000001e-07,0.1993,0.3056748466257669,0.0018340490797546013
8.995e-07,0.2586,0.3219220714552471,0.0019315324287314825
8.990000000000001e-07,0.356,0.5963149078726968,0.0035778894472361807
8.985000000000001e-07,0.1468,0.16943674976915976,0.0010166204986149585
8.98e-07,-0.0443,-0.05232695487833688,-0.0003139617292700213
8.975000000000001e-07,0.1373,0.20637306478280476,0.0012382383886968284
8.97e-07,-0.0251,-0.04355370466770779,-0.0002613222280062467
8.965e-07,0.2602,0.34753572859623344,0.0020852143715774005
8.960000000000001e-07,-0.0762,-0.07945776850886341,-0.00047674661105318045
8.955e-07,-0.0677,-0.07836555156846857,-0.0004701933094108114
8.95e-07,0.2174,0.21511973085295866,0.001290718385117752
8.945000000000001e-07,-0.0351,-0.050157187767933695,-0.00030094312660760214
8.94e-07,0.1669,0.16406173203578098,0.000984370392214686
8.935000000000001e-07,0.1705,0.23792910968462183,0.0014275746581077309
8.930000000000001e-07,-0.0217,-0.031431054461181926,-0.00018858632676709155
8.925e-07,0.0904,0.14109567660371466,0.000846574059622288
8.920000000000001e-07,0.0304,0.03718654434250764,0.00022311926605504584
8.915000000000001e-07,-0.0499,-0.06594423153165059,-0.0003956653891899035
8.91e-07,0.0344,0.038461538461538464,0.0002307692307692308
8.905000000000001e-07,0.1512,0.17158420335905583,0.0010295052201543349
8.900000000000001e-07,-0.0555,-0.06436275078279022,-0.0003861765046967413
8.895e-07,0.0755,0.0879543336439888,0.0005277260018639328
8.890000000000001e-07,0.0719,0.07621369514521942,0.0004572821708713165
8.885e-07,0.1042,0.1294249161594833,0.0007765494969568996
8.88e-07,0.065,0.0834295982543961,0.0005005775895263766
8.875000000000001e-07,0.1446,0.17031802120141343,0.0010219081272084805
8.87e-07,0.101,0.09982209922909666,0.0005989325953745799
8.865e-07,0.1101,0.18365304420350292,0.0011019182652210176
8.860000000000001e-07,0.1,0.122040517451794,0.000732243104710764
8.855e-07,0.1429,0.16421512296023902,0.0009852907377614342
8.850000000000001e-07,0.1183,0.13547869903802107,0.0008128721942281264
8.845000000000001e-07,0.0762,0.09980353634577604,0.0005988212180746562
8.84e-07,0.0961,0.12930570505920347,0.0007758342303552209
8.835000000000001e-07,0.0709,0.083905325443787,0.000503431952662722
8.830000000000001e-07,0.048,0.05447117566954154,0.00032682705401724924
8.825e-07,0.0271,0.03270971635485818,0.00019625829812914907
8.820000000000001e-07,0.1403,0.18964585022979186,0.001137875101378751
8.815e-07,0.1047,0.1393769968051118,0.0008362619808306708
8.81e-07,0.0731,0.0874192776847644,0.0005245156661085864
8.805000000000001e-07,0.1013,0.1148395873483732,0.0006890375240902391
8.8e-07,0.1293,0.15446183251702306,0.0009267709951021383
8.795e-07,0.1009,0.12788339670468948,0.0007673003802281368
8.790000000000001e-07,0.0984,0.12397631346856496,0.0007438578808113896
8.785e-07,0.0762,0.08694659972615246,0.0005216795983569147
8.780000000000001e-07,0.1091,0.13750945298714395,0.0008250567179228636
8.775000000000001e-07,0.1117,0.12090053036042861,0.0007254031821625716
8.77e-07,0.1015,0.1266849725411882,0.0007601098352471293
8.765000000000001e-07,0.1068,0.12661529342027267,0.000759691760521636
8.760000000000001e-07,0.0908,0.11617195496417607,0.0006970317297850564
8.755e-07,0.1056,0.13648701046917408,0.0008189220628150444
8.750000000000001e-07,0.0962,0.12085427135678391,0.0007251256281407034
8.745000000000001e-07,0.1175,0.14429571411027875,0.0008657742846616724
8.74e-07,0.0765,0.09740259740259741,0.0005844155844155844
8.735000000000001e-07,0.0792,0.10021510818676453,0.0006012906491205871
8.73e-07,0.0815,0.1017986510117412,0.0006107919060704471
8.725e-07,0.0728,0.08659450457951708,0.0005195670274771024
8.720000000000001e-07,0.1124,0.1438443818786793,0.0008630662912720757
8.715e-07,0.1084,0.13085465958474166,0.00078512795750845
8.71e-07,0.1044,0.12403469169537841,0.0007442081501722705
8.705000000000001e-07,0.0969,0.11741185023627772,0.0007044711014176663
8.7e-07,0.0951,0.11753800519095291,0.0007052280311457173
8.695000000000001e-07,0.0915,0.11092253606497758,0.0006655352163898655
8.690000000000001e-07,0.0897,0.11140089418777943,0.0006684053651266765
8.685e-07,0.0979,0.12442806304016267,0.000746568378240976
8.680000000000001e-07,0.0771,0.09295876537255847,0.0005577525922353508
8.675000000000001e-07,0.088,0.1058455617031513,0.0006350733702189078
8.67e-07,0.0975,0.11793879279061328,0.0007076327567436797
8.665000000000001e-07,0.0941,0.11471412897720346,0.0006882847738632207
8.66e-07,0.0864,0.1058564077432002,0.0006351384464592011
8.655e-07,0.0856,0.10300842358604091,0.0006180505415162455
8.650000000000001e-07,0.1001,0.12259644825474586,0.0007355786895284751
8.645e-07,0.0898,0.11076847169113113,0.0006646108301467868
8.64e-07,0.0895,0.11046655146877313,0.0006627993088126387
8.635000000000001e-07,0.0922,0.11415129379720194,0.0006849077627832116
8.63e-07,0.0923,0.11376802662393688,0.0006826081597436212
8.625000000000001e-07,0.1027,0.12574996938900454,0.0007544998163340272
8.620000000000001e-07,0.0964,0.11773326819736199,0.0007063996091841719
8.615e-07,0.0889,0.108679706601467,0.0006520782396088019
8.610000000000001e-07,0.0876,0.10900945744151319,0.0006540567446490791
8.605000000000001e-07,0.0972,0.11780390255726579,0.0007068234153435947
8.6e-07,0.0867,0.10348531869181189,0.0006209119121508714
8.595000000000001e-07,0.0878,0.10685164902032372,0.0006411098941219423
8.590000000000001e-07,0.0863,0.10676728937275765,0.0006406037362365459
8.585e-07,0.0822,0.10078469838155958,0.0006047081902893574
8.580000000000001e-07,0.0839,0.10157384987893463,0.0006094430992736078
8.575e-07,0.0903,0.1105263157894737,0.0006631578947368422
8.57e-07,0.0888,0.10977871183088146,0.0006586722709852888
8.565000000000001e-07,0.0936,0.11337209302325582,0.0006802325581395349
8.56e-07,0.0886,0.1083924639099584,0.0006503547834597503
8.555e-07,0.0926,0.11265206812652069,0.0006759124087591241
8.550000000000001e-07,0.0868,0.10626836434867777,0.0006376101860920666
8.545e-07,0.0906,0.10931467181467182,0.0006558880308880309
8.540000000000001e-07,0.0884,0.10776545166402536,0.0006465927099841522
8.535000000000001e-07,0.0846,0.1028071454611739,0.0006168428727670434
8.53e-07,0.0897,0.10851681587224776,0.0006511008952334866
8.525000000000001e-07,0.0878,0.10607708106801982,0.0006364624864081189
8.520000000000001e-07,0.0826,0.10007269202810759,0.0006004361521686455
8.515e-07,0.0864,0.10549450549450551,0.000632967032967033
8.510000000000001e-07,0.0866,0.10576453346360527,0.0006345872007816317
8.505e-07,0.0861,0.10398550724637681,0.0006239130434782608
8.5e-07,0.0837,0.10109916656601038,0.0006065949993960622
8.495000000000001e-07,0.0874,0.10615814405441516,0.0006369488643264909
8.49e-07,0.0876,0.10619469026548672,0.0006371681415929204
8.485e-07,0.0879,0.10711674384596638,0.0006427004630757981
8.480000000000001e-07,0.0881,0.1061701614846951,0.0006370209689081706
8.475e-07,0.0856,0.1037827352085354,0.0006226964112512123
8.47e-07,0.0842,0.10206060606060606,0.0006123636363636363
8.465000000000001e-07,0.0819,0.09872227579556413,0.0005923336547733847
8.46e-07,0.0851,0.10300169450496247,0.0006180101670297748
8.455000000000001e-07,0.084,0.1015842302575886,0.0006095053815455316
8.450000000000001e-07,0.0842,0.10203587009209887,0.0006122152205525932
8.445e-07,0.0827,0.09990335829910606,0.0005994201497946363
8.440000000000001e-07,0.0836,0.10105161368306538,0.0006063096820983923
8.435000000000001e-07,0.0825,0.09934971098265896,0.0005960982658959538
8.43e-07,0.0842,0.10211011399466408,0.0006126606839679844
8.425000000000001e-07,0.084,0.10142477662400387,0.0006085486597440232
8.42e-07,0.0845,0.10197924209510018,0.000611875452570601
8.415e-07,0.0835,0.1005902903264667,0.0006035417419588001
8.410000000000001e-07,0.0839,0.10158614844412157,0.0006095168906647294
8.405e-07,0.0834,0.10061527325370974,0.0006036916395222585
8.4e-07,0.0849,0.10261058738216099,0.0006156635242929659
8.395000000000001e-07,0.083,0.10004821600771456,0.0006002892960462873
8.39e-07,0.0837,0.10092849391052694,0.0006055709634631616
8.385000000000001e-07,0.0831,0.10019291053773811,0.0006011574632264287
8.380000000000001e-07,0.0837,0.10124591750332648,0.0006074755050199589
8.375e-07,0.0853,0.10299444578604201,0.000617966674716252
8.370000000000001e-07,0.0842,0.10198643410852713,0.0006119186046511628
8.365000000000001e-07,0.0832,0.10041033067825247,0.0006024619840695148
8.36e-07,0.0848,0.10205800938741125,0.0006123480563244674
8.355000000000001e-07,0.0854,0.102990834539315,0.00061794500723589
8.35e-07,0.0834,0.10073680396183114,0.0006044208237709868
8.345e-07,0.0833,0.10047038957906164,0.0006028223374743698
8.340000000000001e-07,0.0841,0.10163141993957703,0.0006097885196374622
8.335e-07,0.086,0.10395261694669405,0.0006237157016801643
8.33e-07,0.0849,0.1027596223674655,0.000616557734204793
8.325000000000001e-07,0.083,0.10058167716917112,0.0006034900630150267
