Data	M7
Recipe	AU1404
Site Name	
Points	1998
X-Resolution	0.500751
X-Coord	-5576.86
Y-Coord	-5238.77
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
255	  -11484.1	  -293.075	   11.6468	   11.6468	   11.6468
256	  -11470.2	  -279.177	   16.9129	   16.9129	   16.9129
257	  -11480.3	  -289.342	    18.595	    18.595	    18.595
258	  -11477.3	  -286.343	   16.4945	   16.4945	   16.4945
259	  -11478.1	  -287.101	   9.73777	   9.73777	   9.73777
260	  -11497.9	  -306.918	  -2.23397	  -2.23397	  -2.23397
261	  -11517.5	   -326.53	  -17.1599	  -17.1599	  -17.1599
262	  -11540.3	  -349.318	  -31.1545	  -31.1545	  -31.1545
263	  -11541.2	   -350.21	  -42.3414	  -42.3414	  -42.3414
264	  -11550.1	  -359.078	  -51.1753	  -51.1753	  -51.1753
265	  -11567.5	  -376.481	  -56.4979	  -56.4979	  -56.4979
266	  -11571.9	  -380.949	   -54.637	   -54.637	   -54.637
267	  -11552.2	  -361.201	  -44.4698	  -44.4698	  -44.4698
268	  -11522.8	  -331.781	  -30.3291	  -30.3291	  -30.3291
269	  -11518.6	    -327.6	  -17.5841	  -17.5841	  -17.5841
270	  -11510.7	  -319.744	   -8.2266	   -8.2266	   -8.2266
271	  -11500.6	  -309.609	   -2.6735	   -2.6735	   -2.6735
272	    -11497	  -306.003	  -1.83833	  -1.83833	  -1.83833
273	  -11509.9	  -318.955	  -4.83211	  -4.83211	  -4.83211
274	  -11523.2	  -332.237	  -7.67593	  -7.67593	  -7.67593
275	  -11516.7	  -325.756	   -7.4235	   -7.4235	   -7.4235
276	  -11505.7	  -314.688	  -6.45027	  -6.45027	  -6.45027
277	  -11499.9	  -308.919	   -9.9878	   -9.9878	   -9.9878
278	    -11531	  -339.995	  -19.5806	  -19.5806	  -19.5806
279	  -11540.6	  -349.568	  -31.5155	  -31.5155	  -31.5155
280	  -11553.8	  -362.847	  -40.9254	  -40.9254	  -40.9254
