Data	M3
Recipe	AU1404
Site Name	
Points	1998
X-Resolution	0.500751
X-Coord	-6866.12
Y-Coord	20849.46
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
1	  -10468.3	         0	   143.182	   143.182	   143.182
2	  -10473.8	  -5.53516	   145.945	   145.945	   145.945
3	  -10464.6	   3.74414	   148.614	   148.614	   148.614
4	  -10481.7	  -13.4033	   149.385	   149.385	   149.385
5	  -10485.2	  -16.8516	   147.965	   147.965	   147.965
6	  -10495.5	  -27.2129	   144.735	   144.735	   144.735
7	  -10509.5	  -41.2109	   139.773	   139.773	   139.773
8	  -10518.8	  -50.4482	   132.881	   132.881	   132.881
9	  -10536.5	   -68.166	   124.081	   124.081	   124.081
10	    -10557	  -88.6533	   114.729	   114.729	   114.729
11	  -10576.6	  -108.309	   107.047	   107.047	   107.047
12	  -10576.9	   -108.61	   101.913	   101.913	   101.913
13	  -10594.2	  -125.856	   98.7794	   98.7794	   98.7794
14	  -10602.6	  -134.253	   97.2233	   97.2233	   97.2233
15	  -10601.4	  -133.069	   96.3385	   96.3385	   96.3385
16	  -10612.1	  -143.845	   94.8077	   94.8077	   94.8077
17	  -10626.3	  -158.041	   93.4345	   93.4345	   93.4345
18	  -10637.9	  -169.562	    95.143	    95.143	    95.143
19	  -10628.2	  -159.866	   101.402	   101.402	   101.402
20	  -10627.5	  -159.177	   110.058	   110.058	   110.058
21	  -10612.9	  -144.633	   117.053	   117.053	   117.053
22	  -10626.4	  -158.053	   120.251	   120.251	   120.251
23	  -10644.6	  -176.323	   121.183	   121.183	   121.183
24	  -10629.3	  -160.956	   121.822	   121.822	   121.822
25	  -10654.5	  -186.168	   122.682	   122.682	   122.682
26	  -10653.1	   -184.84	   124.233	   124.233	   124.233
27	  -10650.8	  -182.461	   125.827	   125.827	   125.827
28	  -10662.7	  -194.438	   125.231	   125.231	   125.231
29	    -10665	  -196.654	   120.931	   120.931	   120.931
30	    -10694	  -225.662	   113.803	   113.803	   113.803
31	  -10703.3	  -235.033	   106.651	   106.651	   106.651
32	  -10720.7	  -252.362	   101.696	   101.696	   101.696
33	  -10721.6	  -253.259	   98.8112	   98.8112	   98.8112
34	  -10728.7	  -260.415	   96.5053	   96.5053	   96.5053
35	  -10749.7	  -281.367	   94.1089	   94.1089	   94.1089
36	    -10742	  -273.738	   91.7139	   91.7139	   91.7139
37	  -10765.1	  -296.766	   89.6221	   89.6221	   89.6221
38	  -10771.2	  -302.877	   89.2113	   89.2113	   89.2113
39	  -10772.7	  -304.439	    91.708	    91.708	    91.708
40	  -10773.5	  -305.236	   96.7917	   96.7917	   96.7917
41	  -10773.8	  -305.478	   103.466	   103.466	   103.466
42	  -10771.2	  -302.906	   110.758	   110.758	   110.758
43	  -10767.8	  -299.485	   117.815	   117.815	   117.815
44	    -10777	  -308.699	   124.012	   124.012	   124.012
45	  -10763.3	  -295.042	    128.07	    128.07	    128.07
46	  -10776.1	  -307.787	   128.212	   128.212	   128.212
47	  -10793.5	  -325.218	   124.216	   124.216	   124.216
48	  -10798.3	  -330.016	    116.74	    116.74	    116.74
49	  -10818.4	  -350.081	   106.097	   106.097	   106.097
50	  -10848.2	  -379.881	   93.9693	   93.9693	   93.9693
51	  -10862.6	  -394.247	   83.1809	   83.1809	   83.1809
52	  -10873.2	  -404.875	   75.2931	   75.2931	   75.2931
53	    -10895	  -426.741	   70.8013	   70.8013	   70.8013
54	  -10890.2	  -421.894	   70.0199	   70.0199	   70.0199
55	  -10903.4	  -435.061	   72.8415	   72.8415	   72.8415
56	    -10901	  -432.695	   78.5193	   78.5193	   78.5193
57	  -10886.5	  -418.198	   85.2878	   85.2878	   85.2878
58	  -10907.1	  -438.768	   91.9246	   91.9246	   91.9246
59	  -10893.7	  -425.407	   98.5259	   98.5259	   98.5259
60	  -10894.1	  -425.774	   104.186	   104.186	   104.186
61	  -10897.8	  -429.545	   107.481	   107.481	   107.481
62	  -10908.5	  -440.163	    108.79	    108.79	    108.79
63	  -10916.6	  -448.274	   109.164	   109.164	   109.164
64	    -10908	  -439.662	   107.972	   107.972	   107.972
65	  -10937.8	  -469.511	    104.07	    104.07	    104.07
66	  -10937.9	  -469.593	   97.7153	   97.7153	   97.7153
67	  -10958.5	  -490.201	   90.0137	   90.0137	   90.0137
68	  -10981.9	   -513.58	   82.6865	   82.6865	   82.6865
69	  -10981.5	  -513.243	   76.7788	   76.7788	   76.7788
70	  -10996.9	  -528.607	   71.5249	   71.5249	   71.5249
71	    -11011	  -542.694	   66.4221	   66.4221	   66.4221
72	  -11023.9	  -555.588	   62.1572	   62.1572	   62.1572
73	  -11026.5	   -558.16	   59.3069	   59.3069	   59.3069
74	  -11044.7	  -576.375	   58.5171	   58.5171	   58.5171
75	  -11046.6	  -578.302	   60.6794	   60.6794	   60.6794
76	  -11038.8	  -570.508	   65.3374	   65.3374	   65.3374
77	  -11050.3	  -582.008	   70.9334	   70.9334	   70.9334
78	  -11040.4	  -572.117	   76.2009	   76.2009	   76.2009
79	  -11047.3	  -578.946	   80.3484	   80.3484	   80.3484
80	  -11056.3	  -587.971	   83.3375	   83.3375	   83.3375
81	  -11049.4	  -581.134	   85.2343	   85.2343	   85.2343
82	  -11065.5	  -597.166	   85.9926	   85.9926	   85.9926
83	  -11071.1	  -602.782	    86.456	    86.456	    86.456
84	  -11075.2	  -606.887	   87.3028	   87.3028	   87.3028
85	  -11077.5	  -609.198	   87.8371	   87.8371	   87.8371
86	  -11087.5	  -619.152	   87.2707	   87.2707	   87.2707
87	  -11100.2	  -631.886	   85.6993	   85.6993	   85.6993
88	  -11097.4	  -629.087	   83.0706	   83.0706	   83.0706
89	  -11120.9	  -652.625	   79.1733	   79.1733	   79.1733
90	  -11126.4	  -658.083	   74.5016	   74.5016	   74.5016
91	  -11137.5	  -669.186	   69.4947	   69.4947	   69.4947
92	  -11154.7	   -686.43	   64.2969	   64.2969	   64.2969
93	  -11160.2	  -691.918	   59.0785	   59.0785	   59.0785
94	  -11176.6	   -708.28	   54.0621	   54.0621	   54.0621
95	  -11187.7	  -719.441	   50.1795	   50.1795	   50.1795
96	  -11200.1	  -731.799	   48.8504	   48.8504	   48.8504
97	  -11197.5	  -729.169	   50.7808	   50.7808	   50.7808
98	  -11205.2	  -736.874	   55.9554	   55.9554	   55.9554
99	    -11204	  -735.671	   63.8337	   63.8337	   63.8337
100	  -11184.9	   -716.62	   72.3747	   72.3747	   72.3747
101	  -11200.4	  -732.103	   79.2345	   79.2345	   79.2345
102	  -11195.1	  -726.767	   83.6398	   83.6398	   83.6398
103	  -11196.1	  -727.752	   85.3834	   85.3834	   85.3834
104	  -11215.9	  -747.618	   84.6692	   84.6692	   84.6692
105	  -11215.5	  -747.186	   82.1241	   82.1241	   82.1241
106	  -11227.9	  -759.566	   77.4399	   77.4399	   77.4399
107	  -11242.7	  -774.371	   70.2744	   70.2744	   70.2744
108	    -11264	  -795.684	   61.7383	   61.7383	   61.7383
109	  -11274.8	  -806.522	   53.5082	   53.5082	   53.5082
110	  -11291.7	  -823.354	   46.7135	   46.7135	   46.7135
111	  -11305.8	  -837.537	   41.8396	   41.8396	   41.8396
112	  -11304.5	  -836.168	   38.4169	   38.4169	   38.4169
113	  -11324.9	  -856.615	   35.8787	   35.8787	   35.8787
114	  -11330.2	  -861.923	   34.8411	   34.8411	   34.8411
115	  -11333.4	  -865.126	   36.0876	   36.0876	   36.0876
116	  -11340.5	  -872.181	   39.7852	   39.7852	   39.7852
117	  -11337.3	  -869.002	   45.8914	   45.8914	   45.8914
118	  -11336.7	  -868.396	   54.1088	   54.1088	   54.1088
119	  -11334.2	  -865.922	   63.5034	   63.5034	   63.5034
120	  -11324.2	  -855.904	   71.7193	   71.7193	   71.7193
121	  -11321.5	  -853.228	   75.6564	   75.6564	   75.6564
122	    -11343	  -874.734	   74.5019	   74.5019	   74.5019
123	  -11351.2	  -882.861	   70.2235	   70.2235	   70.2235
124	  -11361.5	  -893.207	     64.61	     64.61	     64.61
125	  -11379.1	  -910.846	   58.3831	   58.3831	   58.3831
126	  -11390.5	  -922.161	   52.0563	   52.0563	   52.0563
127	  -11402.2	  -933.861	   45.6641	   45.6641	   45.6641
128	  -11414.5	  -946.166	   39.0468	   39.0468	   39.0468
129	  -11435.3	  -966.994	   32.9891	   32.9891	   32.9891
130	  -11440.3	  -972.029	   28.8605	   28.8605	   28.8605
131	  -11452.3	  -984.016	   27.4565	   27.4565	   27.4565
132	  -11457.6	  -989.293	   28.8468	   28.8468	   28.8468
133	  -11453.1	  -984.811	   32.4686	   32.4686	   32.4686
134	  -11464.2	  -995.865	   37.6767	   37.6767	   37.6767
135	  -11457.4	  -989.109	   43.7478	   43.7478	   43.7478
136	  -11452.2	  -983.868	   49.0403	   49.0403	   49.0403
137	  -11465.5	  -997.162	   52.4186	   52.4186	   52.4186
138	  -11468.3	  -999.948	   54.4148	   54.4148	   54.4148
139	  -11468.4	  -1000.11	   55.5231	   55.5231	   55.5231
140	    -11483	  -1014.75	   55.6252	   55.6252	   55.6252
141	  -11484.6	  -1016.28	    54.562	    54.562	    54.562
142	  -11492.1	  -1023.78	   52.1248	   52.1248	   52.1248
143	  -11512.2	  -1043.94	   49.0972	   49.0972	   49.0972
144	  -11517.7	  -1049.41	   46.9158	   46.9158	   46.9158
145	    -11519	  -1050.66	   45.2601	   45.2601	   45.2601
146	  -11529.9	  -1061.57	   42.7425	   42.7425	   42.7425
147	  -11548.4	  -1080.11	   39.6524	   39.6524	   39.6524
148	    -11551	  -1082.68	   37.2201	   37.2201	   37.2201
149	  -11557.9	  -1089.64	   35.5463	   35.5463	   35.5463
150	  -11572.2	  -1103.86	   34.3553	   34.3553	   34.3553
151	  -11573.2	  -1104.88	   33.7052	   33.7052	   33.7052
152	  -11583.1	  -1114.82	   33.1523	   33.1523	   33.1523
153	    -11587	  -1118.69	   31.8559	   31.8559	   31.8559
154	  -11598.8	  -1130.46	   29.6569	   29.6569	   29.6569
155	  -11611.3	  -1143.04	   27.7699	   27.7699	   27.7699
156	  -11619.5	  -1151.23	   27.6834	   27.6834	   27.6834
157	  -11615.7	  -1147.35	   29.3554	   29.3554	   29.3554
158	  -11624.2	  -1155.85	   32.0394	   32.0394	   32.0394
159	  -11635.7	  -1167.42	   35.8734	   35.8734	   35.8734
160	  -11617.5	  -1149.18	   40.2837	   40.2837	   40.2837
161	  -11633.5	  -1165.21	   43.5268	   43.5268	   43.5268
162	  -11637.3	  -1169.01	   45.0945	   45.0945	   45.0945
163	  -11639.5	  -1171.18	   45.3797	   45.3797	   45.3797
164	  -11652.2	  -1183.87	   44.3654	   44.3654	   44.3654
165	  -11656.5	  -1188.19	   42.1045	   42.1045	   42.1045
166	  -11672.6	  -1204.28	    38.965	    38.965	    38.965
167	  -11677.3	  -1208.98	   35.1182	   35.1182	   35.1182
168	  -11691.5	  -1223.19	   30.1252	   30.1252	   30.1252
169	  -11700.8	  -1232.46	   23.6637	   23.6637	   23.6637
170	  -11722.9	   -1254.6	   16.7656	   16.7656	   16.7656
171	  -11736.5	  -1268.18	    11.422	    11.422	    11.422
172	  -11737.9	  -1269.55	   8.55334	   8.55334	   8.55334
173	  -11752.5	  -1284.16	   7.89356	   7.89356	   7.89356
174	  -11754.1	  -1285.79	   9.45783	   9.45783	   9.45783
175	  -11759.8	  -1291.48	   13.1337	   13.1337	   13.1337
176	  -11752.5	  -1284.15	   17.7621	   17.7621	   17.7621
177	    -11761	  -1292.69	   22.1899	   22.1899	   22.1899
178	  -11765.5	  -1297.21	   26.5455	   26.5455	   26.5455
179	  -11760.3	  -1292.01	   31.1765	   31.1765	   31.1765
180	  -11770.9	  -1302.65	   35.3779	   35.3779	   35.3779
181	  -11759.4	  -1291.08	   37.7992	   37.7992	   37.7992
182	  -11780.2	  -1311.93	   38.2753	   38.2753	   38.2753
183	  -11792.1	  -1323.79	   38.5945	   38.5945	   38.5945
184	  -11780.1	  -1311.85	   39.1152	   39.1152	   39.1152
185	  -11794.2	  -1325.89	   37.4554	   37.4554	   37.4554
186	  -11807.7	  -1339.35	   32.1033	   32.1033	   32.1033
187	  -11823.3	  -1355.02	   23.6698	   23.6698	   23.6698
188	  -11839.1	  -1370.81	   13.4857	   13.4857	   13.4857
189	  -11865.3	  -1396.98	   3.39208	   3.39208	   3.39208
190	  -11874.8	  -1406.47	   -4.6732	   -4.6732	   -4.6732
191	  -11887.6	  -1419.31	  -9.62583	  -9.62583	  -9.62583
192	    -11902	   -1433.7	   -11.137	   -11.137	   -11.137
193	  -11893.2	  -1424.92	  -9.88257	  -9.88257	  -9.88257
194	  -11905.6	  -1437.27	   -7.0141	   -7.0141	   -7.0141
195	  -11909.4	  -1441.13	  -2.35777	  -2.35777	  -2.35777
196	  -11905.3	  -1436.98	    4.7516	    4.7516	    4.7516
197	  -11902.3	  -1433.98	   13.5747	   13.5747	   13.5747
198	  -11896.6	  -1428.32	   22.2605	   22.2605	   22.2605
199	  -11897.3	  -1429.02	   28.9383	   28.9383	   28.9383
200	  -11896.3	  -1428.05	   32.4125	   32.4125	   32.4125
201	  -11910.1	  -1441.82	   32.6008	   32.6008	   32.6008
202	  -11916.1	  -1447.79	   30.0221	   30.0221	   30.0221
203	  -11923.4	  -1455.13	   25.0504	   25.0504	   25.0504
204	  -11950.8	  -1482.46	   18.8278	   18.8278	   18.8278
205	  -11955.4	  -1487.12	   13.0362	   13.0362	   13.0362
206	  -11964.1	  -1495.81	   8.04005	   8.04005	   8.04005
207	  -11983.4	  -1515.07	   3.81942	   3.81942	   3.81942
208	  -11989.5	  -1521.22	   1.28705	   1.28705	   1.28705
209	    -11996	  -1527.71	   1.08082	   1.08082	   1.08082
210	  -12002.1	  -1533.84	   2.70704	   2.70704	   2.70704
211	  -12000.3	  -1531.96	     4.714	     4.714	     4.714
212	  -12005.4	  -1537.08	   5.72168	   5.72168	   5.72168
213	  -12023.1	  -1554.81	   5.91716	   5.91716	   5.91716
214	  -12018.9	  -1550.64	    5.9386	    5.9386	    5.9386
215	  -12025.6	  -1557.29	   5.19119	   5.19119	   5.19119
216	  -12043.1	  -1574.76	   3.52738	   3.52738	   3.52738
217	    -12046	  -1577.72	   2.22501	   2.22501	   2.22501
218	  -12056.3	  -1587.99	   2.36773	   2.36773	   2.36773
219	  -12059.3	  -1591.04	   4.01445	   4.01445	   4.01445
220	  -12059.8	  -1591.49	   6.45912	   6.45912	   6.45912
221	  -12067.8	   -1599.5	   9.10777	   9.10777	   9.10777
222	  -12071.4	  -1603.14	   11.9705	   11.9705	   11.9705
223	  -12072.1	  -1603.83	   14.6056	   14.6056	   14.6056
224	  -12074.2	  -1605.91	   15.7312	   15.7312	   15.7312
225	  -12088.1	  -1619.77	   14.6189	   14.6189	   14.6189
226	  -12095.8	   -1627.5	   11.4316	   11.4316	   11.4316
227	  -12102.9	  -1634.59	     6.192	     6.192	     6.192
228	    -12126	   -1657.7	 -0.680511	 -0.680511	 -0.680511
229	  -12137.6	  -1669.32	  -7.81254	  -7.81254	  -7.81254
230	  -12148.4	  -1680.11	  -14.1155	  -14.1155	  -14.1155
231	  -12166.1	  -1697.83	  -19.1077	  -19.1077	  -19.1077
232	  -12170.5	  -1702.15	  -22.4352	  -22.4352	  -22.4352
233	  -12181.2	  -1712.87	  -23.6671	  -23.6671	  -23.6671
234	  -12191.9	  -1723.56	  -21.8386	  -21.8386	  -21.8386
235	  -12186.8	  -1718.46	  -16.4662	  -16.4662	  -16.4662
236	    -12182	  -1713.69	  -8.83709	  -8.83709	  -8.83709
237	  -12183.9	  -1715.62	 -0.730323	 -0.730323	 -0.730323
238	    -12181	  -1712.67	   6.79328	   6.79328	   6.79328
239	  -12177.2	  -1708.89	   12.7959	   12.7959	   12.7959
240	    -12185	  -1716.74	    16.705	    16.705	    16.705
241	  -12189.2	  -1720.92	   19.0774	   19.0774	   19.0774
242	  -12193.9	  -1725.58	   20.9799	   20.9799	   20.9799
243	  -12202.6	  -1734.34	   22.7859	   22.7859	   22.7859
244	  -12198.5	  -1730.18	    22.935	    22.935	    22.935
245	  -12204.4	  -1736.11	   18.5822	   18.5822	   18.5822
246	  -12235.3	  -1767.01	   9.27809	   9.27809	   9.27809
247	  -12253.3	  -1784.96	  -1.98299	  -1.98299	  -1.98299
248	  -12267.5	  -1799.16	  -12.0891	  -12.0891	  -12.0891
249	  -12288.9	  -1820.57	  -19.3881	  -19.3881	  -19.3881
250	  -12293.4	  -1825.11	  -23.0931	  -23.0931	  -23.0931
251	  -12302.1	  -1833.83	  -23.2715	  -23.2715	  -23.2715
252	  -12305.4	  -1837.08	  -20.6195	  -20.6195	  -20.6195
253	  -12303.4	  -1835.05	  -16.0947	  -16.0947	  -16.0947
254	    -12308	  -1839.65	  -10.5023	  -10.5023	  -10.5023
255	    -12307	  -1838.72	   -4.3989	   -4.3989	   -4.3989
256	  -12304.5	  -1836.15	  0.956055	  0.956055	  0.956055
257	  -12302.9	  -1834.65	   3.93419	   3.93419	   3.93419
258	  -12322.7	  -1854.42	   4.84881	   4.84881	   4.84881
259	    -12326	  -1857.71	   5.61654	   5.61654	   5.61654
260	  -12322.1	  -1853.81	   6.38111	   6.38111	   6.38111
261	  -12335.2	  -1866.94	   5.50626	   5.50626	   5.50626
262	  -12345.2	  -1876.94	    2.1297	    2.1297	    2.1297
263	    -12354	  -1885.67	  -3.75148	  -3.75148	  -3.75148
264	  -12372.7	  -1904.37	   -11.516	   -11.516	   -11.516
265	  -12394.2	  -1925.88	  -19.1984	  -19.1984	  -19.1984
266	  -12401.1	  -1932.84	  -24.6483	  -24.6483	  -24.6483
267	  -12412.5	  -1944.21	  -27.1865	  -27.1865	  -27.1865
268	  -12418.8	  -1950.49	  -27.5149	  -27.5149	  -27.5149
269	  -12416.4	  -1948.08	  -27.0429	  -27.0429	  -27.0429
270	  -12432.3	  -1964.01	  -26.4434	  -26.4434	  -26.4434
271	  -12437.3	  -1969.04	   -24.799	   -24.799	   -24.799
272	  -12434.9	  -1966.55	  -21.2376	  -21.2376	  -21.2376
273	  -12443.4	   -1975.1	  -16.0688	  -16.0688	  -16.0688
274	  -12435.1	  -1966.84	  -10.8774	  -10.8774	  -10.8774
275	  -12433.8	  -1965.48	  -8.21566	  -8.21566	  -8.21566
276	    -12452	  -1983.71	  -8.95506	  -8.95506	  -8.95506
277	  -12463.9	  -1995.58	  -10.9993	  -10.9993	  -10.9993
278	    -12466	  -1997.72	  -12.1685	  -12.1685	  -12.1685
279	  -12476.5	  -2008.17	  -12.0214	  -12.0214	  -12.0214
280	  -12480.9	  -2012.64	  -11.0706	  -11.0706	  -11.0706
281	  -12480.1	  -2011.83	  -10.4447	  -10.4447	  -10.4447
282	  -12493.2	  -2024.93	   -11.085	   -11.085	   -11.085
283	  -12502.5	  -2034.17	  -12.7008	  -12.7008	  -12.7008
284	  -12508.6	  -2040.29	  -14.6285	  -14.6285	  -14.6285
285	  -12516.2	  -2047.86	  -16.2958	  -16.2958	  -16.2958
286	  -12537.6	  -2069.31	  -16.9123	  -16.9123	  -16.9123
287	  -12520.9	  -2052.58	  -17.5252	  -17.5252	  -17.5252
288	  -12531.8	  -2063.49	  -20.8858	  -20.8858	  -20.8858
289	  -12572.2	  -2103.88	  -26.7219	  -26.7219	  -26.7219
290	  -12556.7	  -2088.39	  -32.4902	  -32.4902	  -32.4902
291	    -12584	  -2115.66	  -37.4901	  -37.4901	  -37.4901
292	  -12595.1	  -2126.79	  -41.9842	  -41.9842	  -41.9842
293	  -12590.7	  -2122.39	  -46.4891	  -46.4891	  -46.4891
294	  -12621.8	  -2153.51	  -51.1338	  -51.1338	  -51.1338
295	  -12624.5	  -2156.24	  -54.3761	  -54.3761	  -54.3761
296	  -12632.5	  -2164.16	  -54.7977	  -54.7977	  -54.7977
297	  -12637.8	   -2169.5	  -52.1538	  -52.1538	  -52.1538
298	  -12638.5	  -2170.23	  -46.8025	  -46.8025	  -46.8025
299	    -12633	  -2164.67	  -40.1038	  -40.1038	  -40.1038
300	  -12631.3	  -2163.01	  -34.0361	  -34.0361	  -34.0361
301	  -12641.2	   -2172.9	   -29.611	   -29.611	   -29.611
302	  -12634.9	  -2166.63	  -26.7256	  -26.7256	  -26.7256
303	  -12651.4	  -2183.14	  -24.9305	  -24.9305	  -24.9305
304	    -12651	   -2182.7	   -24.154	   -24.154	   -24.154
305	    -12651	  -2182.73	  -25.6632	  -25.6632	  -25.6632
306	  -12673.6	  -2205.25	  -30.6047	  -30.6047	  -30.6047
307	  -12683.5	  -2215.24	  -38.0462	  -38.0462	  -38.0462
308	  -12705.2	  -2236.94	  -45.8413	  -45.8413	  -45.8413
309	  -12715.3	     -2247	  -51.9408	  -51.9408	  -51.9408
310	  -12730.4	  -2262.09	  -55.0904	  -55.0904	  -55.0904
311	  -12730.3	  -2261.95	  -55.6274	  -55.6274	  -55.6274
312	    -12732	  -2263.71	  -55.0897	  -55.0897	  -55.0897
313	    -12751	  -2282.71	  -54.0969	  -54.0969	  -54.0969
314	    -12743	  -2274.71	  -52.0616	  -52.0616	  -52.0616
315	  -12753.8	   -2285.5	   -48.486	   -48.486	   -48.486
316	  -12758.2	  -2289.92	  -43.1289	  -43.1289	  -43.1289
317	  -12743.7	   -2275.4	  -37.0283	  -37.0283	  -37.0283
318	  -12752.8	  -2284.51	  -32.2892	  -32.2892	  -32.2892
319	  -12759.2	   -2290.9	  -29.7604	  -29.7604	  -29.7604
320	    -12758	  -2289.72	  -29.1501	  -29.1501	  -29.1501
321	  -12773.9	   -2305.6	  -29.7873	  -29.7873	  -29.7873
322	  -12782.8	  -2314.49	  -30.5087	  -30.5087	  -30.5087
323	  -12781.9	  -2313.57	  -31.2695	  -31.2695	  -31.2695
324	  -12790.7	  -2322.44	  -33.5261	  -33.5261	  -33.5261
325	  -12807.6	  -2339.27	  -37.6915	  -37.6915	  -37.6915
326	  -12818.6	  -2350.33	  -42.2134	  -42.2134	  -42.2134
327	  -12829.9	  -2361.64	  -45.1279	  -45.1279	  -45.1279
328	  -12839.6	  -2371.34	  -45.3235	  -45.3235	  -45.3235
329	    -12836	  -2367.65	   -43.301	   -43.301	   -43.301
330	  -12841.7	  -2373.39	  -40.9573	  -40.9573	  -40.9573
331	  -12845.5	   -2377.2	  -39.9921	  -39.9921	  -39.9921
332	  -12853.1	  -2384.76	  -40.6142	  -40.6142	  -40.6142
333	  -12868.9	  -2400.65	  -41.1682	  -41.1682	  -41.1682
