Data	M5
Recipe	AU1404
Site Name	
Points	1998
X-Resolution	0.500751
X-Coord	-6380.17
Y-Coord	7982.47
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
106	  -8833.37	   891.752	   266.494	   266.494	   266.494
107	  -8799.01	   926.111	   270.366	   270.366	   270.366
108	  -8817.79	   907.335	   260.233	   260.233	   260.233
109	   -8848.2	   876.928	    238.98	    238.98	    238.98
110	  -8857.23	   867.895	   211.932	   211.932	   211.932
111	  -8868.53	   856.598	   179.981	   179.981	   179.981
112	  -8916.88	   808.244	   143.062	   143.062	   143.062
113	  -8948.76	    776.36	   104.274	   104.274	   104.274
114	  -8969.93	   755.198	   66.6423	   66.6423	   66.6423
115	  -9003.29	   721.836	   31.8833	   31.8833	   31.8833
116	   -9030.5	   694.622	   4.61557	   4.61557	   4.61557
117	  -9056.34	   668.785	  -6.86292	  -6.86292	  -6.86292
118	  -9022.75	   702.369	    2.6877	    2.6877	    2.6877
119	  -8967.58	   757.544	   29.6459	   29.6459	   29.6459
120	  -8927.18	   797.942	   65.2211	   65.2211	   65.2211
121	  -8874.07	   851.058	   100.726	   100.726	   100.726
122	  -8815.51	   909.617	   127.518	   127.518	   127.518
123	  -8804.46	   920.667	   140.231	   140.231	   140.231
124	  -8823.24	   901.887	   142.337	   142.337	   142.337
125	  -8804.64	   920.487	   141.345	   141.345	   141.345
126	  -8789.69	   935.438	   139.467	   139.467	   139.467
127	  -8790.06	   935.066	   133.968	   133.968	   133.968
128	  -8787.86	   937.267	   122.606	   122.606	   122.606
129	  -8802.17	   922.949	   105.945	   105.945	   105.945
130	  -8822.92	   902.202	   86.8935	   86.8935	   86.8935
131	  -8824.33	   900.797	   67.9169	   67.9169	   67.9169
132	  -8832.94	   892.187	   49.5102	   49.5102	   49.5102
133	  -8853.45	   871.671	   33.0639	   33.0639	   33.0639
134	  -8857.65	   867.474	   21.9439	   21.9439	   21.9439
135	  -8848.99	    876.13	   17.5704	   17.5704	   17.5704
136	  -8828.97	    896.15	   17.2998	   17.2998	   17.2998
137	  -8822.92	   902.206	   18.5741	   18.5741	   18.5741
138	  -8828.68	   896.444	   23.5914	   23.5914	   23.5914
139	  -8802.38	   922.748	   35.9059	   35.9059	   35.9059
140	  -8753.41	   971.713	   53.5425	   53.5425	   53.5425
141	  -8733.05	   992.078	   71.2459	   71.2459	   71.2459
142	  -8721.54	   1003.59	   87.7483	   87.7483	   87.7483
143	  -8687.97	   1037.15	   104.604	   104.604	   104.604
144	  -8653.93	    1071.2	   120.543	   120.543	   120.543
145	  -8638.32	    1086.8	   131.869	   131.869	   131.869
146	  -8619.11	   1106.01	   135.749	   135.749	   135.749
147	  -8617.91	   1107.22	   131.131	   131.131	   131.131
