lambda,transmittance,polished
737.5,0.9316,1.0
737.0,0.9327,1.0
736.5,0.9318,1.0
736.0,0.9323,1.0
735.5,0.9328,1.0
735.0,0.9341,1.0
734.5,0.9342,1.0
734.0,0.9351,1.0
733.5,0.9335,1.0
733.0,0.9351,1.0
732.5,0.9365,1.0
732.0,0.9365,1.0
731.5,0.9382,1.0
731.0,0.9375,1.0
730.5,0.9392,1.0
730.0,0.9404,1.0
729.5,0.9395,1.0
729.0,0.9401,1.0
728.5,0.9429,1.0
728.0,0.9442,1.0
727.5,0.9434,1.0
727.0,0.9463,1.0
726.5,0.9482,1.0
726.0,0.9488,1.0
725.5,0.9506,1.0
725.0,0.9514,1.0
724.5,0.9527,1.0
724.0,0.9554,1.0
723.5,0.9578,1.0
723.0,0.9592,1.0
722.5,0.9617,1.0
722.0,0.9652,1.0
721.5,0.9688,1.0
721.0,0.9712,1.0
720.5,0.9727,1.0
720.0,0.9758,1.0
719.5,0.9786,1.0
719.0,0.9797,1.0
718.5,0.9829,1.0
718.0,0.9825,1.0
717.5,0.9833,1.0
717.0,0.9827,1.0
716.5,0.9829,1.0
716.0,0.9804,1.0
715.5,0.9782,1.0
715.0,0.9757,1.0
714.5,0.9739,1.0
714.0,0.9698,1.0
713.5,0.9655,1.0
713.0,0.9636,1.0
712.5,0.9606,1.0
712.0,0.9558,1.0
711.5,0.9544,1.0
711.0,0.9503,1.0
710.5,0.9469,1.0
710.0,0.9458,1.0
709.5,0.944,1.0
709.0,0.9413,1.0
708.5,0.9411,1.0
708.0,0.9388,1.0
707.5,0.9377,1.0
707.0,0.9383,1.0
706.5,0.9366,1.0
706.0,0.9371,1.0
705.5,0.9373,1.0
705.0,0.9374,1.0
704.5,0.9375,1.0
704.0,0.9353,1.0
703.5,0.9368,1.0
703.0,0.9368,1.0
702.5,0.9369,1.0
702.0,0.9367,1.0
701.5,0.9372,1.0
701.0,0.9368,1.0
700.5,0.9385,1.0
700.0,0.9372,1.0
699.5,0.9369,1.0
699.0,0.9368,1.0
698.5,0.9378,1.0
698.0,0.9384,1.0
697.5,0.9367,1.0
697.0,0.9372,1.0
696.5,0.9368,1.0
696.0,0.9371,1.0
695.5,0.9361,1.0
695.0,0.9355,1.0
694.5,0.937,1.0
694.0,0.9361,1.0
693.5,0.9372,1.0
693.0,0.9353,1.0
692.5,0.9372,1.0
692.0,0.9372,1.0
691.5,0.9367,1.0
691.0,0.937,1.0
690.5,0.9371,1.0
690.0,0.9373,1.0
689.5,0.9353,1.0
689.0,0.9356,1.0
688.5,0.935,1.0
688.0,0.9352,1.0
687.5,0.9353,1.0
687.0,0.9355,1.0
686.5,0.9363,1.0
686.0,0.9365,1.0
685.5,0.9356,1.0
685.0,0.9359,1.0
684.5,0.9357,1.0
684.0,0.9367,1.0
683.5,0.9363,1.0
683.0,0.9365,1.0
682.5,0.936,1.0
682.0,0.9361,1.0
681.5,0.9361,1.0
681.0,0.9361,1.0
680.5,0.9362,1.0
680.0,0.9357,1.0
679.5,0.9359,1.0
679.0,0.9364,1.0
678.5,0.935,1.0
678.0,0.9351,1.0
677.5,0.935,1.0
677.0,0.9353,1.0
676.5,0.9357,1.0
676.0,0.9354,1.0
675.5,0.9353,1.0
675.0,0.9357,1.0
674.5,0.9355,1.0
674.0,0.9348,1.0
673.5,0.936,1.0
673.0,0.9356,1.0
672.5,0.9356,1.0
672.0,0.9362,1.0
671.5,0.9355,1.0
671.0,0.9357,1.0
670.5,0.9347,1.0
670.0,0.9356,1.0
669.5,0.9355,1.0
669.0,0.9349,1.0
668.5,0.9366,1.0
668.0,0.9345,1.0
667.5,0.9348,1.0
667.0,0.9349,1.0
666.5,0.9357,1.0
666.0,0.9348,1.0
665.5,0.9341,1.0
665.0,0.9349,1.0
664.5,0.9355,1.0
664.0,0.9344,1.0
663.5,0.936,1.0
663.0,0.9351,1.0
662.5,0.9345,1.0
662.0,0.9351,1.0
661.5,0.9356,1.0
661.0,0.9343,1.0
660.5,0.9344,1.0
660.0,0.9352,1.0
659.5,0.9338,1.0
659.0,0.9351,1.0
658.5,0.9345,1.0
658.0,0.935,1.0
657.5,0.9346,1.0
657.0,0.9346,1.0
656.5,0.9338,1.0
656.0,0.9332,1.0
655.5,0.9345,1.0
655.0,0.9342,1.0
654.5,0.9345,1.0
654.0,0.934,1.0
653.5,0.9337,1.0
653.0,0.9332,1.0
652.5,0.9331,1.0
652.0,0.9338,1.0
651.5,0.9342,1.0
651.0,0.9328,1.0
650.5,0.9328,1.0
650.0,0.9324,1.0
649.5,0.9336,1.0
649.0,0.9328,1.0
648.5,0.9318,1.0
648.0,0.9325,1.0
647.5,0.9321,1.0
647.0,0.933,1.0
646.5,0.9327,1.0
646.0,0.9328,1.0
645.5,0.9311,1.0
645.0,0.9311,1.0
644.5,0.9307,1.0
644.0,0.9305,1.0
643.5,0.9305,1.0
643.0,0.9304,1.0
642.5,0.9302,1.0
642.0,0.9298,1.0
641.5,0.9288,1.0
641.0,0.9289,1.0
640.5,0.9288,1.0
640.0,0.9287,1.0
639.5,0.9268,1.0
639.0,0.9263,1.0
638.5,0.9271,1.0
638.0,0.9269,1.0
637.5,0.9264,1.0
637.0,0.9255,1.0
636.5,0.9258,1.0
636.0,0.9255,1.0
635.5,0.924,1.0
635.0,0.9236,1.0
634.5,0.9227,1.0
634.0,0.924,1.0
633.5,0.9237,1.0
633.0,0.923,1.0
632.5,0.9228,1.0
632.0,0.9225,1.0
631.5,0.9229,1.0
631.0,0.9232,1.0
630.5,0.9238,1.0
630.0,0.9241,1.0
629.5,0.924,1.0
629.0,0.9258,1.0
628.5,0.9282,1.0
628.0,0.9301,1.0
627.5,0.9308,1.0
627.0,0.9329,1.0
626.5,0.9343,1.0
626.0,0.9362,1.0
625.5,0.9397,1.0
625.0,0.9403,1.0
624.5,0.9415,1.0
624.0,0.9434,1.0
623.5,0.9468,1.0
623.0,0.946,1.0
622.5,0.9482,1.0
622.0,0.9492,1.0
621.5,0.9507,1.0
621.0,0.9529,1.0
620.5,0.9539,1.0
620.0,0.9554,1.0
619.5,0.954,1.0
