lambda,transmittance,polished
900.0,-1.3072,-1.426140082915121
899.5,1.6073,1.6289652376608899
899.0,0.2998,0.29109622293426546
898.5,1.1332,1.5373762040428707
898.0,0.0646,0.06536476778306183
897.5,0.1611,0.2079783113865221
897.0,41.2688,50.78611863155304
896.5,0.7377,0.8696215961334434
896.0,0.1704,0.17579696688331783
895.5,1.9879,1.93
895.0,-0.8512,-0.8062896656247038
894.5,0.0326,0.030277700380793162
894.0,2.1281,2.416099000908265
893.5,-24.2808,-26.732136959154463
893.0,-0.2097,-0.23261231281198003
892.5,-0.0318,-0.031460229521171355
892.0,0.4371,0.495578231292517
891.5,-0.0752,-0.08278291501541171
891.0,-0.459,-0.534965034965035
890.5,1.4998,1.8427325224229023
890.0,-3.7454,-4.217317869609278
889.5,1.5754,1.9468610973801284
889.0,0.7478,0.8003853152092476
888.5,-6.9901,-7.516236559139784
888.0,-0.2046,-0.21856639247943596
887.5,-0.0205,-0.024197355996222854
887.0,-5.1506,-5.681226560776528
886.5,-0.1228,-0.12667629461522592
886.0,0.4005,0.4264267461669506
885.5,0.3747,0.40600281720663123
885.0,-0.0278,-0.031082289803220035
884.5,1.1037,1.1910003237293623
884.0,0.2243,0.25546697038724375
883.5,0.4581,0.49364224137931034
883.0,8.2646,9.094970837460108
882.5,-1.2976,-1.45503476115721
882.0,8.2302,9.49601938386985
881.5,-1.5803,-1.6655775716694774
881.0,0.2718,0.2965953731994762
880.5,0.5627,0.6299820868786385
880.0,-0.593,-0.6634593868874468
879.5,0.9608,1.0508585803346822
879.0,0.4403,0.4639620653319284
878.5,-0.1254,-0.1408355795148248
878.0,0.4209,0.46385276614502974
877.5,0.1919,0.20802168021680215
877.0,-0.3303,-0.36137855579868705
876.5,1.7296,1.9427159384477144
876.0,-2.0163,-2.1431760204081636
875.5,0.1309,0.14091936699321778
875.0,0.2544,0.27595183859420763
874.5,-0.2933,-0.3286274509803922
874.0,-0.2994,-0.333296226205054
873.5,0.1385,0.15148200809362355
873.0,-1.1091,-1.2228224917309811
872.5,-0.865,-0.9627156371730663
872.0,-0.4928,-0.5467657827582382
871.5,-1.4108,-1.6050056882821389
871.0,-0.433,-0.4765573409641206
870.5,0.1912,0.21199689544295378
870.0,0.2481,0.27242780278906337
869.5,-0.4865,-0.5473672367236724
869.0,0.2473,0.2730183263413557
868.5,0.3099,0.341337151668686
868.0,-0.1639,-0.17977404848085993
867.5,-0.2143,-0.23622134038800705
867.0,0.126,0.13879709187045605
866.5,0.0123,0.013741481398726399
866.0,0.007,0.007645259938837921
865.5,0.013,0.014462120369340303
865.0,0.0654,0.07174986286341196
864.5,-0.013,-0.01414273281114012
864.0,0.1763,0.19534626038781167
863.5,-0.0922,-0.10248999555357938
863.0,0.1035,0.11387391352183958
862.5,0.1062,0.11653681553824208
862.0,0.1659,0.1809949814531966
861.5,-0.083,-0.09126896855069278
861.0,0.0808,0.08907507441296439
860.5,-0.0851,-0.0932296231375986
860.0,-0.0132,-0.014524647887323943
859.5,0.0317,0.035016016790014357
859.0,0.042,0.046291193651493444
858.5,0.0267,0.029231442960367858
858.0,0.0181,0.019811733800350267
857.5,0.0452,0.04952881875958799
857.0,-0.0949,-0.10419411506368027
856.5,0.0185,0.02019430193210348
856.0,0.1343,0.1461848263851094
855.5,0.0485,0.05340233428760185
855.0,0.065,0.07099169943206642
854.5,-0.0095,-0.010405257393209199
854.0,0.0172,0.018911489829576692
853.5,0.0393,0.042880523731587565
853.0,0.0106,0.011617711530030689
852.5,0.0297,0.03254437869822485
