lambda,transmittance,polished
862.0,0.5653,0.5625435366703155
861.5,0.5563,0.5547467092142003
861.0,0.5527,0.5506076907750548
860.5,0.5638,0.5594363961103394
860.0,0.5611,0.5535714285714286
859.5,0.5544,0.552191235059761
859.0,0.5549,0.5509879853043391
858.5,0.5592,0.5525691699604743
858.0,0.5553,0.5493124938173906
857.5,0.559,0.5532462391132226
857.0,0.5564,0.550509547838132
856.5,0.5575,0.5506172839506173
856.0,0.56,0.5513439007580979
855.5,0.5585,0.5543974588048441
855.0,0.5563,0.5494863690241012
854.5,0.5584,0.5495522094282059
854.0,0.5563,0.5517207180402658
853.5,0.5594,0.5495628254248944
853.0,0.5594,0.5487003433055418
852.5,0.5593,0.5524496246542869
852.0,0.5591,0.5489445262641139
851.5,0.5571,0.5487048163104501
851.0,0.5575,0.547965402005111
850.5,0.5593,0.549626572327044
850.0,0.5578,0.5502071414480173
849.5,0.5558,0.5451692005885237
849.0,0.5571,0.547895357985838
848.5,0.5574,0.547651797995677
848.0,0.5595,0.5497690871573155
847.5,0.5581,0.5475326204257824
847.0,0.56,0.5509099852434826
846.5,0.5595,0.5501474926253688
846.0,0.56,0.5486430880768102
845.5,0.5578,0.5464877045165083
845.0,0.5569,0.5448053218548229
844.5,0.5576,0.546720266692813
844.0,0.56,0.5502603910779208
843.5,0.5576,0.5465594981376201
843.0,0.5568,0.5457218465157306
842.5,0.5607,0.5478796169630642
842.0,0.5591,0.5485675039246468
841.5,0.5554,0.5453652788688138
841.0,0.5573,0.5448235409130903
840.5,0.5587,0.5466731898238747
840.0,0.5564,0.5454367218900108
839.5,0.5584,0.5472363778910232
839.0,0.559,0.5470202563851649
838.5,0.5578,0.5468627450980391
838.0,0.5577,0.5473012757605495
837.5,0.557,0.545436741088915
837.0,0.5557,0.5438441965159522
836.5,0.558,0.5473271211378127
836.0,0.5568,0.5443347345781602
835.5,0.5574,0.5477056106907733
835.0,0.5579,0.5461576113558492
834.5,0.555,0.5432654659357871
834.0,0.5558,0.5458116468624177
833.5,0.5546,0.5446332122164391
833.0,0.5556,0.5452404317958783
832.5,0.5558,0.5454902345666895
832.0,0.5566,0.547027027027027
831.5,0.556,0.5458472413116042
831.0,0.5563,0.5471623881184224
830.5,0.5568,0.546901090266182
830.0,0.5551,0.5452313132305275
829.5,0.5537,0.5448730564849439
829.0,0.5564,0.5468304668304668
828.5,0.5542,0.5444542685921996
828.0,0.5546,0.5456513183785912
827.5,0.5546,0.5444728058118987
827.0,0.5536,0.5433310432819708
826.5,0.5519,0.5426211778586176
826.0,0.5526,0.5434697088906373
825.5,0.5548,0.5457943925233645
825.0,0.5538,0.5451323949207598
824.5,0.5515,0.5425479586817511
824.0,0.5535,0.5449980307207561
823.5,0.5527,0.5438354816491193
