Data	M6
Recipe	AU1404
Site Name	
Points	1998
X-Resolution	0.500751
X-Coord	-5071.07
Y-Coord	-5982.30
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
210	  -13559.5	   589.625	  -45.0084	  -45.0084	  -45.0084
211	  -13568.6	   580.486	  -54.7522	  -54.7522	  -54.7522
212	    -13584	   565.083	  -60.6489	  -60.6489	  -60.6489
213	  -13567.3	   581.745	  -60.3333	  -60.3333	  -60.3333
214	    -13554	   595.116	  -54.9471	  -54.9471	  -54.9471
215	  -13555.9	   593.231	  -46.3305	  -46.3305	  -46.3305
216	  -13522.7	    626.35	  -36.3977	  -36.3977	  -36.3977
217	  -13511.7	   637.398	  -28.2042	  -28.2042	  -28.2042
218	  -13511.5	    637.56	   -22.991	   -22.991	   -22.991
219	  -13506.3	   642.813	   -18.816	   -18.816	   -18.816
220	  -13495.3	   653.749	  -14.3826	  -14.3826	  -14.3826
221	  -13478.9	   670.167	  -11.6794	  -11.6794	  -11.6794
222	    -13481	   668.043	  -13.7277	  -13.7277	  -13.7277
223	  -13486.8	   662.305	  -21.2303	  -21.2303	  -21.2303
224	  -13500.4	   648.711	  -32.5931	  -32.5931	  -32.5931
225	  -13503.9	    645.19	  -45.8773	  -45.8773	  -45.8773
226	    -13524	   625.085	  -58.9897	  -58.9897	  -58.9897
227	  -13533.4	   615.736	  -69.2328	  -69.2328	  -69.2328
228	  -13528.5	   620.563	   -74.854	   -74.854	   -74.854
229	  -13532.9	   616.183	  -76.0432	  -76.0432	  -76.0432
230	  -13517.8	   631.324	  -74.3501	  -74.3501	  -74.3501
231	  -13511.3	   637.828	  -71.7663	  -71.7663	  -71.7663
232	  -13511.4	    637.67	  -68.9007	  -68.9007	  -68.9007
233	  -13503.1	   646.015	  -64.7478	  -64.7478	  -64.7478
234	  -13490.4	   658.663	  -58.7143	  -58.7143	  -58.7143
235	  -13480.9	   668.199	  -51.2906	  -51.2906	  -51.2906
236	  -13469.8	   679.289	  -43.7031	  -43.7031	  -43.7031
237	  -13449.4	   699.696	  -38.4205	  -38.4205	  -38.4205
238	  -13449.2	   699.859	  -37.9344	  -37.9344	  -37.9344
239	  -13456.1	   692.989	   -41.599	   -41.599	   -41.599
240	  -13462.5	     686.6	  -45.3289	  -45.3289	  -45.3289
241	  -13462.9	   686.198	  -45.2036	  -45.2036	  -45.2036
242	  -13442.6	   706.537	  -41.4258	  -41.4258	  -41.4258
243	  -13430.7	   718.373	  -38.4823	  -38.4823	  -38.4823
244	  -13427.5	    721.62	  -40.5167	  -40.5167	  -40.5167
245	  -13441.9	   707.176	  -46.5597	  -46.5597	  -46.5597
246	  -13457.8	   691.252	  -51.2772	  -51.2772	  -51.2772
247	  -13435.5	   713.622	  -51.0093	  -51.0093	  -51.0093
248	  -13431.9	   717.192	   -46.664	   -46.664	   -46.664
249	  -13423.2	   725.938	  -40.4283	  -40.4283	  -40.4283
250	  -13404.6	   744.441	  -33.6621	  -33.6621	  -33.6621
251	  -13404.8	   744.282	   -27.441	   -27.441	   -27.441
252	  -13383.7	   765.439	  -23.3094	  -23.3094	  -23.3094
253	  -13383.8	   765.294	  -23.5831	  -23.5831	  -23.5831
254	  -13383.9	   765.207	  -29.6331	  -29.6331	  -29.6331
255	  -13397.6	   751.457	  -39.7453	  -39.7453	  -39.7453
256	  -13418.2	   730.863	  -49.4885	  -49.4885	  -49.4885
257	  -13405.1	   743.957	  -55.0085	  -55.0085	  -55.0085
258	  -13414.1	   735.021	   -54.839	   -54.839	   -54.839
259	  -13400.7	   748.414	  -49.0317	  -49.0317	  -49.0317
260	  -13376.8	   772.297	  -39.8987	  -39.8987	  -39.8987
261	  -13364.5	   784.584	  -31.7048	  -31.7048	  -31.7048
262	  -13354.9	   794.215	  -27.1997	  -27.1997	  -27.1997
263	  -13361.3	    787.76	  -25.7306	  -25.7306	  -25.7306
264	  -13351.1	   798.014	  -25.1987	  -25.1987	  -25.1987
265	  -13349.2	   799.876	  -24.6225	  -24.6225	  -24.6225
266	    -13345	   804.099	  -24.1249	  -24.1249	  -24.1249
267	    -13338	   811.098	  -23.6502	  -23.6502	  -23.6502
268	  -13342.6	   806.505	  -21.8813	  -21.8813	  -21.8813
269	  -13332.9	    816.22	  -17.0613	  -17.0613	  -17.0613
270	  -13318.9	   830.169	  -11.1154	  -11.1154	  -11.1154
271	  -13284.1	   865.037	  -11.6341	  -11.6341	  -11.6341
272	  -13308.6	   840.457	   -24.466	   -24.466	   -24.466
273	  -13358.6	   790.486	  -44.2047	  -44.2047	  -44.2047
274	  -13371.7	   777.353	  -58.9009	  -58.9009	  -58.9009
275	  -13354.6	   794.442	  -63.2476	  -63.2476	  -63.2476
276	  -13344.8	    804.25	  -60.7198	  -60.7198	  -60.7198
277	    -13344	    805.07	  -55.9633	  -55.9633	  -55.9633
278	  -13319.6	    829.52	  -50.7601	  -50.7601	  -50.7601
279	  -13335.1	   813.996	  -44.3783	  -44.3783	  -44.3783
280	  -13305.6	   843.442	  -35.6286	  -35.6286	  -35.6286
281	  -13288.8	   860.286	  -25.6715	  -25.6715	  -25.6715
282	  -13287.4	   861.714	  -17.4451	  -17.4451	  -17.4451
283	  -13256.5	   892.628	  -14.9275	  -14.9275	  -14.9275
284	  -13267.3	   881.778	  -22.2525	  -22.2525	  -22.2525
285	  -13288.3	    860.82	  -38.8882	  -38.8882	  -38.8882
286	  -13322.8	   826.306	  -57.9769	  -57.9769	  -57.9769
287	  -13329.6	   819.459	  -71.8604	  -71.8604	  -71.8604
288	  -13327.3	    821.79	  -77.6829	  -77.6829	  -77.6829
289	  -13323.8	   825.307	  -77.3208	  -77.3208	  -77.3208
290	  -13303.5	   845.614	  -74.1908	  -74.1908	  -74.1908
291	  -13311.3	   837.771	  -70.3174	  -70.3174	  -70.3174
292	  -13296.1	   853.018	  -65.9152	  -65.9152	  -65.9152
293	  -13283.2	   865.924	   -61.463	   -61.463	   -61.463
294	  -13283.6	   865.442	  -57.4048	  -57.4048	  -57.4048
295	  -13277.1	   871.953	   -53.103	   -53.103	   -53.103
296	  -13258.4	   890.675	  -48.5157	  -48.5157	  -48.5157
297	  -13260.2	   888.894	  -44.5776	  -44.5776	  -44.5776
298	  -13250.2	   898.881	  -42.0217	  -42.0217	  -42.0217
299	  -13237.9	   911.234	  -41.4076	  -41.4076	  -41.4076
300	  -13254.7	   894.413	  -42.2285	  -42.2285	  -42.2285
301	  -13237.8	   911.316	  -43.0448	  -43.0448	  -43.0448
302	  -13241.2	   907.912	  -43.9594	  -43.9594	  -43.9594
303	  -13231.7	   917.384	  -46.5748	  -46.5748	  -46.5748
304	    -13237	   912.087	  -51.3589	  -51.3589	  -51.3589
305	  -13253.5	   895.622	  -56.1406	  -56.1406	  -56.1406
306	  -13236.7	   912.361	  -58.5756	  -58.5756	  -58.5756
307	  -13241.7	   907.349	  -59.0301	  -59.0301	  -59.0301
308	  -13227.7	   921.426	    -59.54	    -59.54	    -59.54
309	  -13233.1	   916.009	  -61.7544	  -61.7544	  -61.7544
310	  -13231.1	   918.021	  -65.9934	  -65.9934	  -65.9934
311	  -13234.7	   914.402	  -70.9962	  -70.9962	  -70.9962
312	  -13245.8	   903.241	  -74.0528	  -74.0528	  -74.0528
313	  -13234.2	   914.915	  -73.3198	  -73.3198	  -73.3198
314	  -13220.5	   928.617	  -70.9495	  -70.9495	  -70.9495
315	  -13208.1	   940.977	  -71.1494	  -71.1494	  -71.1494
316	  -13228.4	   920.708	  -74.2068	  -74.2068	  -74.2068
317	  -13229.6	   919.468	  -75.2583	  -75.2583	  -75.2583
318	  -13216.1	   933.031	  -69.8434	  -69.8434	  -69.8434
319	  -13202.4	   946.731	  -58.1196	  -58.1196	  -58.1196
320	  -13167.8	   981.241	  -44.6057	  -44.6057	  -44.6057
321	  -13154.9	   994.182	  -35.4457	  -35.4457	  -35.4457
322	    -13151	   998.095	  -34.3168	  -34.3168	  -34.3168
323	  -13157.8	    991.28	   -39.992	   -39.992	   -39.992
324	  -13178.2	    970.93	  -47.2655	  -47.2655	  -47.2655
325	  -13173.7	   975.427	  -51.4083	  -51.4083	  -51.4083
326	  -13158.5	   990.592	  -52.5346	  -52.5346	  -52.5346
327	  -13161.1	   987.984	  -53.8431	  -53.8431	  -53.8431
328	  -13162.7	   986.351	  -57.6272	  -57.6272	  -57.6272
329	  -13156.8	   992.275	  -65.4501	  -65.4501	  -65.4501
330	  -13169.4	   979.683	  -77.7915	  -77.7915	  -77.7915
331	  -13197.7	   951.417	  -90.6464	  -90.6464	  -90.6464
332	  -13207.3	   941.771	  -96.9405	  -96.9405	  -96.9405
333	  -13184.2	   964.896	  -93.5448	  -93.5448	  -93.5448
334	  -13169.6	   979.477	  -83.6669	  -83.6669	  -83.6669
335	  -13150.1	   999.006	  -72.5305	  -72.5305	  -72.5305
336	  -13132.9	   1016.24	  -63.2856	  -63.2856	  -63.2856
337	  -13137.5	   1011.61	  -55.3671	  -55.3671	  -55.3671
338	  -13120.5	   1028.57	  -46.1118	  -46.1118	  -46.1118
339	  -13099.7	   1049.36	   -34.699	   -34.699	   -34.699
340	    -13089	    1060.1	  -23.4231	  -23.4231	  -23.4231
341	  -13060.5	   1088.58	  -16.5682	  -16.5682	  -16.5682
342	  -13062.8	   1086.27	  -17.9058	  -17.9058	  -17.9058
343	  -13082.1	   1066.96	  -27.2454	  -27.2454	  -27.2454
344	  -13085.5	   1063.59	  -41.2341	  -41.2341	  -41.2341
345	  -13107.7	    1041.4	  -56.9551	  -56.9551	  -56.9551
346	  -13112.7	   1036.39	  -72.8472	  -72.8472	  -72.8472
347	  -13130.2	   1018.92	  -87.6394	  -87.6394	  -87.6394
348	  -13145.3	   1003.82	  -99.7205	  -99.7205	  -99.7205
349	    -13136	   1013.09	  -108.052	  -108.052	  -108.052
350	  -13151.8	   997.258	  -111.679	  -111.679	  -111.679
