lambda,transmittance,polished
900.0,0.3125,0.47929447852760737
899.5,0.3852,0.4795219718660525
899.0,0.6667,1.116750418760469
898.5,-0.6335,-0.7311865189289012
898.0,1.4,1.653673517599811
897.5,0.4118,0.6189688862167443
897.0,1.8375,3.1884435190005203
896.5,1.2418,1.6586082543074663
896.0,0.0952,0.09927007299270074
895.5,0.1212,0.14029401551105453
895.0,0.0992,0.09815950920245399
894.5,1.9478,2.7833666761931983
894.0,0.6468,0.6358006487761722
893.5,-0.5353,-0.7469997209042701
893.0,-0.4902,-0.7100231749710313
892.5,-3.8335,-5.983299516154206
892.0,0.0619,0.07571865443425076
891.5,-0.0743,-0.09818950707017313
891.0,-1.3954,-1.5601520572450804
890.5,0.7606,0.863141171130277
890.0,0.7339,0.8510959062971124
889.5,-0.1364,-0.15890027958993475
889.0,0.7214,0.7646809412762349
888.5,1.0577,1.313749844739784
888.0,-0.1474,-0.1891926581953536
887.5,0.1152,0.13568904593639575
887.0,-5.4288,-5.365487250444752
886.5,-0.0693,-0.11559633027522935
886.0,-0.2164,-0.2640956797656822
885.5,-0.2836,-0.3259020914732246
885.0,-1.1259,-1.2893953275309207
884.5,-0.3443,-0.4509495743287492
884.0,-0.2555,-0.343783638320775
883.5,-0.4045,-0.47869822485207103
883.0,-0.8343,-0.9467771221062189
882.5,0.2241,0.27048883524441764
882.0,0.2102,0.2841308461746418
881.5,0.3102,0.41293929712460065
881.0,0.2028,0.24252571155226021
880.5,0.3051,0.34587915202358005
880.0,-0.1321,-0.15780671365428264
879.5,-0.2411,-0.3055766793409379
879.0,0.1892,0.23837722061232205
878.5,0.2087,0.23813327247832042
878.0,0.01,0.012603982858583314
877.5,0.1985,0.21485009200129884
877.0,0.0961,0.11994508237643535
876.5,-0.1509,-0.17889745109662122
876.0,0.1479,0.18922722620266122
875.5,-0.1041,-0.13454827452500967
875.0,0.0846,0.10628140703517587
874.5,-0.2893,-0.3552744688689672
874.0,-0.0383,-0.04876496052966641
873.5,0.0907,0.11476654435024675
873.0,-0.1947,-0.24319260554584063
872.5,-0.0171,-0.020340192696562388
872.0,0.0557,0.07128231379575121
871.5,0.0443,0.05347658136166103
871.0,0.085,0.10098609956041346
870.5,0.0345,0.04180298073427845
870.0,0.0,0.0
869.5,0.0514,0.06231058310098194
869.0,0.0798,0.09910581222056632
868.5,-0.0114,-0.014489069649211997
868.0,-0.055,-0.0663129973474801
867.5,0.0589,0.07084435891267742
867.0,0.0528,0.06386839240353212
866.5,-0.0779,-0.09496525661343411
866.0,-0.1188,-0.14555256064690025
865.5,0.0948,0.11407942238267148
865.0,0.0657,0.08046540110226576
864.5,-0.0537,-0.06623905267053164
864.0,0.0652,0.08047395704764254
863.5,0.0329,0.04073294540051999
863.0,-0.021,-0.025884383088869718
862.5,-0.0403,-0.04934492469695115
862.0,-0.0057,-0.006961406936980948
861.5,0.0672,0.08215158924205379
861.0,0.0554,0.06893977103036336
860.5,0.0037,0.004484304932735427
860.0,-0.0084,-0.01002625925041776
859.5,0.0242,0.029451137884872823
859.0,0.0046,0.005690956328096004
858.5,-0.0344,-0.042177538008827856
858.0,-0.0108,-0.013075060532687652
857.5,0.0424,0.051897184822521425
857.0,0.0006,0.0007417480529113611
856.5,-0.0046,-0.005571705426356589
856.0,0.0228,0.027893320283826767
855.5,0.0106,0.012895377128953773
855.0,0.0077,0.009427032321253673
854.5,0.0181,0.02183880308880309
854.0,0.0173,0.021089845178593195
853.5,0.014,0.017013002794993317
853.0,0.0332,0.04016452939753206
852.5,0.0082,0.009906971124803673
852.0,0.02,0.0242306760358614
851.5,0.005,0.006105006105006106
851.0,0.0138,0.016853932584269662
850.5,0.0119,0.014371980676328505
850.0,0.0175,0.021137818577122845
849.5,0.0019,0.002307785740313373
849.0,0.0142,0.01721420778276155
848.5,0.001,0.0012186205215695832
848.0,0.0022,0.002651241262954929
847.5,0.01,0.012124151309408342
847.0,0.0036,0.004363636363636364
846.5,0.0079,0.009522661523625844
846.0,-0.0015,-0.0018155410312273056
845.5,0.0131,0.01584230257588584
845.0,0.0071,0.008603974793989336
844.5,0.0147,0.017757912539260692
844.0,0.0079,0.009549135742777711
843.5,0.0029,0.0034922928709055874
843.0,0.0038,0.004608294930875576
842.5,0.0139,0.016783385655638732
842.0,-0.001,-0.0012068549360366883
841.5,-0.0016,-0.0019274786170340925
841.0,0.0055,0.006659401864632522
840.5,0.0199,0.024007721076124987
840.0,0.0008,0.0009668842156151801
839.5,0.0071,0.008558341369334619
839.0,0.0078,0.009405522730013263
838.5,0.0168,0.020255606462503014
838.0,0.0045,0.005443328898028305
837.5,0.005,0.006037189084762135
837.0,0.0113,0.013687015503875967
836.5,0.0075,0.009051412020275162
836.0,0.0043,0.005175111325069202
835.5,0.0117,0.014109985528219971
835.0,0.0078,0.009421427708660467
834.5,0.0097,0.011699433120250876
834.0,0.0109,0.013172205438066464
833.5,0.0096,0.011604013054514684
833.0,0.0159,0.019244734931009443
832.5,0.0127,0.015390208434318951
832.0,0.0144,0.017412333736396616
831.5,0.0104,0.012574053923346633
831.0,0.0096,0.011616650532429815
830.5,0.0142,0.017168419779954057
830.0,0.0098,0.011837178403188792
829.5,0.0148,0.01788087471306029
829.0,0.0145,0.017539615338091206
828.5,0.0141,0.017066085693536674
828.0,0.0142,0.017203779985461593
827.5,0.0121,0.014624123761179598
827.0,0.0134,0.016238487639360154
826.5,0.0125,0.01512950859356088
826.0,0.0101,0.012248362842590347
825.5,0.0122,0.014768187870717833
825.0,0.0123,0.014896451495700617
824.5,0.0127,0.01538834363261844
824.0,0.0157,0.01900956532267829
823.5,0.0114,0.013788098693759071
823.0,0.0128,0.015522677661896678
822.5,0.0149,0.018126520681265208
822.0,0.0111,0.013435003631082063
821.5,0.0088,0.010655042983412036
821.0,0.0112,0.013583990297149788
820.5,0.0125,0.015201264745226803
820.0,0.0119,0.01445753857368485
819.5,0.0125,0.015158864904195974
819.0,0.0106,0.012856276531231049
818.5,0.0142,0.017220470531166626
818.0,0.0135,0.016361653132953582
817.5,0.0122,0.014793258154480418
817.0,0.0122,0.014789671475330345
816.5,0.0166,0.02015052197135227
816.0,0.0122,0.01479684657368102
815.5,0.0121,0.01467200194009943
815.0,0.0126,0.015293118096856415
814.5,0.0157,0.019076549210206562
814.0,0.0147,0.01785063752276867
813.5,0.0136,0.016462897954242828
813.0,0.0137,0.016644393147855666
812.5,0.0151,0.018354199586726634
812.0,0.0139,0.016854613798957196
811.5,0.0105,0.012714943085492857
