lambda,transmittance,polished
900.0,-0.2399,-0.3679447852760736
899.5,-0.0174,-0.021660649819494584
899.0,-0.2025,-0.3391959798994975
898.5,-0.0228,-0.026315789473684213
898.0,0.1275,0.15060240963855423
897.5,-0.023,-0.034570870284082365
897.0,0.153,0.2654867256637168
896.5,0.2529,0.33778549485775344
896.0,0.0019,0.001981230448383733
895.5,0.1154,0.13358027549484894
895.0,0.1359,0.13447456956263606
894.5,0.1721,0.24592740783080883
894.0,-0.1553,-0.15265899931190405
893.5,-0.0691,-0.09642757465810772
893.0,0.0685,0.0992178447276941
892.5,0.0248,0.03870766349305447
892.0,0.0303,0.03706422018348624
891.5,-0.1807,-0.23880005286110742
891.0,-0.0389,-0.04349284436493739
890.5,-0.0575,-0.06525192918747164
890.0,-0.0773,-0.08964397541458889
889.5,-0.1509,-0.17579217148182666
889.0,0.0588,0.06232775068899724
888.5,0.0802,0.09961495466401687
888.0,0.0879,0.11282248748556027
887.5,-0.0092,-0.010836277974087162
887.0,0.0598,0.05910258944455426
886.5,-0.0266,-0.04437030859049207
886.0,-0.0527,-0.06431535269709543
885.5,-0.0634,-0.07285681452539645
885.0,0.017,0.01946862116353642
884.5,0.0163,0.02134905042567125
884.0,0.0351,0.04722820236813778
883.5,0.0472,0.055857988165680474
883.0,0.0023,0.002610077167498865
882.5,-0.0267,-0.03222691611345806
882.0,0.0459,0.06204379562043796
881.5,0.0295,0.039270500532481364
881.0,-0.0145,-0.017340349198756277
880.5,-0.0258,-0.02924838453690058
880.0,-0.0289,-0.03452395173814359
879.5,-0.0012,-0.001520912547528517
879.0,-0.0064,-0.008063500062996096
878.5,-0.0051,-0.005819260611592881
878.0,-0.0452,-0.05697000252079657
877.5,0.0071,0.007684814373849984
877.0,0.0267,0.03332501248127808
876.5,-0.0333,-0.039478363959691766
876.0,0.0194,0.024820880245649952
875.5,-0.0125,-0.016156132868036705
875.0,0.0179,0.022487437185929646
874.5,-0.0223,-0.02738548446518482
874.0,-0.0092,-0.011713776419658773
873.5,0.0125,0.015816778438567634
873.0,0.0014,0.0017486884836372721
872.5,-0.0264,-0.03140240275960509
872.0,-0.0117,-0.014973125159969286
871.5,-0.0203,-0.024505070014485753
871.0,0.001,0.001188071759534276
870.5,0.0021,0.0025445292620865138
870.0,0.002,0.002471882338400692
869.5,-0.0121,-0.014668444659958783
869.0,-0.008,-0.009935419771485345
868.5,-0.0062,-0.007880020335536348
868.0,0.0014,0.0016879672052085844
867.5,-0.0059,-0.007096463796006735
867.0,0.0045,0.005443328898028305
866.5,-0.0027,-0.0032914787272948923
866.0,0.0175,0.021440823327615783
865.5,0.0074,0.008904933814681108
865.0,0.001,0.001224739742804654
864.5,-0.0061,-0.0075243616627605776
864.0,-0.0051,-0.006294742039002716
863.5,0.0014,0.0017333168255540424
863.0,-0.0011,-0.0013558486379884136
862.5,0.0148,0.018121709317987022
862.0,0.0033,0.00403028822667318
861.5,-0.0065,-0.007946210268948655
861.0,0.0038,0.004728720756595321
860.5,-0.0008,-0.0009695794449157679
860.0,0.0034,0.00405824779183576
859.5,0.0068,0.008275526347815504
859.0,0.0023,0.002845478164048002
858.5,-0.0035,-0.004291319274153997
858.0,0.0021,0.002542372881355932
857.5,0.0035,0.004283965728274174
857.0,-0.005,-0.006181233774261343
856.5,0.0025,0.0030281007751937986
856.0,0.0005,0.000611695620259359
855.5,0.0004,0.0004866180048661801
855.0,-0.0007,-0.0008570029382957884
854.5,-0.0025,-0.0030164092664092665
854.0,0.0014,0.0017066926734121662
853.5,0.0025,0.0030380362133916637
853.0,-0.0016,-0.0019356399709654006
852.5,0.0035,0.00422858523619669
852.0,0.0007,0.000848073661255149
851.5,-0.0037,-0.004517704517704518
851.0,-0.0019,-0.002320468978993649
850.5,-0.0032,-0.0038647342995169085
850.0,-0.0037,-0.004469138784877401
849.5,0.0007,0.0008502368516944005
849.0,-0.0019,-0.002303309492059644
848.5,-0.0002,-0.00024372410431391665
848.0,0.0016,0.001928175463967221
847.5,-0.0003,-0.0003637245392822502
847.0,0.0024,0.002909090909090909
846.5,-0.0021,-0.0025313404050144647
846.0,0.0009,0.0010893246187363833
845.5,0.0004,0.0004837344297980409
845.0,0.0002,0.0002423654871546292
844.5,-0.0007,-0.0008456148828219377
844.0,-0.0018,-0.0021757524477215035
843.5,-0.0014,-0.0016859344894026974
843.0,-0.0006,-0.0007276255154014066
842.5,0.0,0.0
842.0,0.0003,0.0003620564808110065
841.5,0.0005,0.0006023370678231539
841.0,0.0,0.0
840.5,0.0027,0.003257328990228013
840.0,0.0001,0.00012086052695189751
839.5,0.0007,0.0008437801350048216
839.0,0.0001,0.0001205836247437598
838.5,0.0001,0.00012056908608632747
838.0,0.0003,0.000362888593201887
837.5,0.0009,0.0010866940352571841
837.0,0.0007,0.0008478682170542636
836.5,0.0006,0.000724112961622013
836.0,0.0002,0.00024070285232880012
835.5,0.001,0.00120598166907863
835.0,0.0012,0.0014494504167169948
834.5,0.0004,0.00048245085031962373
834.0,0.0014,0.0016918429003021148
833.5,0.0014,0.0016922519037833917
833.0,0.001,0.0012103606874848704
832.5,-0.0005,-0.0006059137178865729
832.0,0.0009,0.0010882708585247885
831.5,0.0009,0.001088139281828074
831.0,0.0007,0.0008470474346563407
830.5,0.0004,0.00048361745859025517
830.0,0.0002,0.00024157506945283249
829.5,0.0006,0.0007249003262051468
829.0,-0.0003,-0.000362888593201887
828.5,0.001,0.0012103606874848704
828.0,0.0008,0.000969227041434456
827.5,0.0003,0.0003625815808556925
827.0,0.001,0.0012118274357731458
826.5,0.0008,0.0009682885499878964
826.0,0.0003,0.0003638127577007033
825.5,0.0006,0.000726304321510713
825.0,0.001,0.0012110936175366357
824.5,0.0007,0.0008481764206955047
824.0,0.0012,0.0014529604068289138
823.5,0.0006,0.000725689404934688
823.0,0.0006,0.0007276255154014066
822.5,0.0008,0.0009732360097323603
822.0,0.0008,0.0009682885499878964
821.5,0.001,0.001210800339024095
821.0,0.0012,0.001455427531837477
820.5,0.0014,0.001702541651465402
820.0,0.0008,0.0009719353662981412
819.5,0.0009,0.00109143827310211
819.0,0.0011,0.0013341419041843542
818.5,0.0009,0.00109143827310211
818.0,0.0004,0.00048478972245788395
817.5,0.0003,0.000363768643142961
817.0,0.0007,0.0008485877076009214
816.5,0.0014,0.0016994416120417577
816.0,0.0012,0.001455427531837477
815.5,0.001,0.0012125621438098702
815.0,0.0007,0.0008496176720475786
814.5,0.0008,0.0009720534629404619
814.0,0.0011,0.0013357619914996966
813.5,0.0013,0.0015736593632732115
813.0,0.0008,0.0009719353662981412
812.5,0.0005,0.0006077549532028686
812.0,0.0005,0.0006062810719049351
811.5,0.0007,0.0008476628723661904
811.0,0.0007,0.0008500303582270795
810.5,0.0007,0.0008495145631067961
810.0,0.0008,0.000970520441586801
809.5,0.001,0.0012124151309408342
809.0,0.001,0.0012141816415735794
808.5,0.0007,0.0008487935006669092
808.0,0.0008,0.0009704027171276079
807.5,0.0007,0.0008483820143012969
807.0,0.0005,0.0006059137178865729
806.5,0.0006,0.0007274490785645004
806.0,0.0011,0.0013344656071818512
805.5,0.0009,0.0010882708585247885
805.0,0.0007,0.0008488964346349745
804.5,0.0005,0.0006065016982047549
804.0,0.0008,0.0009699321047526674
803.5,0.0009,0.0010913059294288831
803.0,0.0009,0.0010906446921958312
802.5,0.0003,0.00036346014053792095
802.0,0.0008,0.0009674688595960818
801.5,0.0005,0.0006059871530723549
801.0,0.0003,0.00036341611144760747
800.5,0.0008,0.0009701673538685424
800.0,0.0004,0.00048396854204476713
799.5,0.0008,0.0009685230024213076
799.0,0.0004,0.000485319097306479
798.5,0.0006,0.0007262164124909222
798.0,0.0007,0.0008470474346563407
797.5,0.001,0.0012109469605231292
797.0,0.0009,0.001089984255782972
796.5,0.0007,0.0008495145631067961
796.0,0.0005,0.000604814322003145
795.5,0.0009,0.0010891927871233208
795.0,0.0009,0.001091570648878108
794.5,0.0008,0.000968640271219276
794.0,0.0008,0.0009670010878762239
793.5,0.0012,0.001450676982591876
793.0,0.0008,0.0009675858732462507
792.5,0.0008,0.000968054211035818
792.0,0.0005,0.0006051803437424352
791.5,0.0004,0.00048396854204476713
791.0,0.0009,0.0010897203051216855
790.5,0.0007,0.0008473550417624986
790.0,0.0009,0.0010861694424330196
789.5,0.0007,0.0008466376390904693
789.0,0.0007,0.0008472524812394093
788.5,0.0011,0.001330591508406919
788.0,0.0008,0.0009675858732462507
787.5,0.0009,0.0010864316755190729
787.0,0.0004,0.00048280024140012073
786.5,0.0007,0.0008455127430849137
786.0,0.0007,0.0008457170472393379
785.5,0.0009,0.0010869565217391304
785.0,0.0007,0.0008460236886632825
784.5,0.0006,0.0007249879168680521
784.0,0.0004,0.00048309178743961357
783.5,0.0007,0.0008450024142926122
783.0,0.001,0.0012087513598452798
782.5,0.0001,0.00012075836251660429
782.0,0.0009,0.0010869565217391304
781.5,0.0007,0.0008433734939759036
781.0,0.0008,0.0009665337682735291
780.5,0.0009,0.0010853835021707669
780.0,0.0007,0.0008446965126101123
779.5,0.0006,0.0007237635705669481
779.0,0.0005,0.0006034274680183442
778.5,0.0005,0.0006032090722644469
778.0,0.0005,0.0006032090722644469
777.5,0.0007,0.0008434751174840342
777.0,0.0008,0.0009654839488293508
776.5,0.0005,0.0006021194605009633
776.0,0.0005,0.0006037189084762135
775.5,0.0007,0.0008445945945945946
775.0,0.0007,0.0008426628144938004
774.5,0.0004,0.00048216007714561236
774.0,0.0003,0.0003619254433586681
773.5,0.0005,0.0006016847172081829
773.0,0.0006,0.000723589001447178
772.5,0.0008,0.0009642039291310112
772.0,0.0006,0.0007223693715386467
771.5,0.0005,0.000601829561868079
771.0,0.0006,0.0007228915662650603
770.5,0.0004,0.0004819857814194482
770.0,0.0009,0.0010832932113625422
769.5,0.0007,0.0008420546132563454
769.0,0.0007,0.0008420546132563454
768.5,0.0002,0.00024096385542168676
768.0,0.0005,0.0006016123210203345
767.5,0.0007,0.0008427642667950878
767.0,0.0006,0.0007215874924834635
766.5,0.0005,0.0006010337780983292
766.0,0.0007,0.0008422572494284683
765.5,0.0003,0.0003610542784932001
765.0,0.0005,0.0006009615384615385
764.5,0.0004,0.0004812319538017324
764.0,0.0005,0.0006015399422521655
763.5,0.0005,0.0006006006006006006
763.0,0.0008,0.0009616540449573266
762.5,0.0004,0.0004811161895597787
762.0,0.0004,0.0004810583283223091
761.5,0.0006,0.0007204610951008645
761.0,0.0006,0.0007218479307025985
760.5,0.0005,0.0006016847172081829
760.0,0.0004,0.00048128985681626765
759.5,0.0006,0.0007206341580590919
759.0,0.0004,0.0004806536890170632
758.5,0.0005,0.000601829561868079
758.0,0.0003,0.00036023054755043225
757.5,0.0006,0.0007206341580590919
757.0,0.0007,0.0008423586040914561
756.5,0.0005,0.0006009615384615385
756.0,0.0007,0.0008400336013440537
755.5,0.0006,0.0007201152184349495
755.0,0.0008,0.0009596928982725529
754.5,0.0004,0.00047996160307175426
754.0,0.0004,0.0004801920768307323
753.5,0.0006,0.0007199424046076313
753.0,0.0004,0.00048030739673390974
752.5,0.0004,0.0004805382027871216
752.0,0.0004,0.0004800192007680307
751.5,0.0006,0.0007191657677094569
751.0,0.0007,0.0008393285371702639
750.5,0.0005,0.0005992329817833173
750.0,0.0003,0.00035966910442392997
749.5,0.0006,0.0007189072609633357
749.0,0.0006,0.0007187350263536176
748.5,0.0009,0.0010795250089960418
748.0,0.0002,0.00023934897079942556
747.5,0.0005,0.0005990893841361131
747.0,0.0005,0.0005990893841361131
746.5,0.0007,0.0008389261744966443
746.0,0.0003,0.0003594536304816678
745.5,0.0006,0.0007176175098672407
745.0,0.0006,0.0007174458926222647
744.5,0.0005,0.0005983008256551394
744.0,0.0005,0.000598874116660678
743.5,0.0005,0.000598874116660678
743.0,0.0007,0.0008363201911589009
742.5,0.0006,0.0007190795781399807
742.0,0.0007,0.0008377213977979895
741.5,0.0006,0.0007168458781362007
741.0,0.0006,0.0007165890361877463
740.5,0.0007,0.0008364201218783606
740.0,0.0004,0.0004778972520908005
739.5,0.0005,0.0005963740458015267
739.0,0.0007,0.0008344260340922637
738.5,0.0007,0.000834326579261025
738.0,0.0002,0.00023874895547331982
737.5,0.0006,0.0007155635062611806
737.0,0.0003,0.00035701535166012135
736.5,0.0005,0.0005957345406886691
736.0,0.0006,0.000715734224024812
735.5,0.0005,0.000595947556615018
735.0,0.0005,0.0005949547834364588
734.5,0.0007,0.0008329366968110423
734.0,0.0003,0.0003564215278602827
733.5,0.0005,0.000594106463878327
733.0,0.0008,0.000949780363290989
732.5,0.0005,0.0005934718100890207
732.0,0.0006,0.0007118282121248072
731.5,0.0005,0.0005921364282330648
731.0,0.0006,0.0007099751508697196
730.5,0.0006,0.000709891150023663
730.0,0.0008,0.0009459619250325174
729.5,0.0006,0.0007083825265643447
729.0,0.0007,0.0008244023083264633
728.5,0.0007,0.000824693685202639
728.0,0.0005,0.0005885815185403178
727.5,0.0006,0.0007046388725778038
727.0,0.0007,0.0008215962441314555
726.5,0.0006,0.0007038948850305021
726.0,0.0003,0.0003514115028698606
725.5,0.0008,0.0009355630920360193
725.0,0.0007,0.0008163265306122448
724.5,0.0005,0.0005820721769499418
724.0,0.0006,0.0006974311286760432
723.5,0.0006,0.0006949270326615705
723.0,0.0007,0.0008086876155268022
722.5,0.0007,0.0008068234209313047
