lambda,transmittance,polished,trasm_error
9.000000000000001e-07,0.5913,0.6735391274632646,0.004242640687119285
8.995e-07,0.4686,0.5571275710379265,0.004242640687119285
8.990000000000001e-07,0.5572,0.6317460317460317,0.004242640687119285
8.985000000000001e-07,0.551,0.6068281938325991,0.004242640687119285
8.98e-07,0.5156,0.5457817296496241,0.004242640687119285
8.975000000000001e-07,0.5763,0.6264130434782609,0.004242640687119285
8.97e-07,0.5587,0.635175079581628,0.004242640687119285
8.965e-07,0.5896,0.6289066666666667,0.004242640687119285
8.960000000000001e-07,0.5592,0.581591263650546,0.004242640687119285
8.955e-07,0.5478,0.6288600619905865,0.004242640687119285
8.95e-07,0.5529,0.5928586746729573,0.004242640687119285
8.945000000000001e-07,0.559,0.6376183415079275,0.004242640687119285
8.94e-07,0.5549,0.6101154480483781,0.004242640687119285
8.935000000000001e-07,0.5727,0.6202751001841221,0.004242640687119285
8.930000000000001e-07,0.5458,0.5993850208653635,0.004242640687119285
8.925e-07,0.5455,0.6255733944954128,0.004242640687119285
8.920000000000001e-07,0.5978,0.6549079754601227,0.004242640687119285
8.915000000000001e-07,0.5326,0.5845039508340649,0.004242640687119285
8.91e-07,0.5261,0.6024965643609712,0.004242640687119285
8.905000000000001e-07,0.5312,0.5894363071460276,0.004242640687119285
8.900000000000001e-07,0.5389,0.5657148855763174,0.004242640687119285
8.895e-07,0.5287,0.5969289827255277,0.004242640687119285
8.890000000000001e-07,0.5414,0.5653717627401837,0.004242640687119285
8.885e-07,0.5407,0.6153408444292704,0.004242640687119285
8.88e-07,0.5313,0.5738200669618749,0.004242640687119285
8.875000000000001e-07,0.5483,0.6178724363308542,0.004242640687119285
8.87e-07,0.5385,0.6014071923162833,0.004242640687119285
8.865e-07,0.5411,0.6010886469673407,0.004242640687119285
8.860000000000001e-07,0.5467,0.6116580890579547,0.004242640687119285
8.855e-07,0.5338,0.5916648193305254,0.004242640687119285
8.850000000000001e-07,0.5439,0.5971017674827095,0.004242640687119285
8.845000000000001e-07,0.5211,0.579966611018364,0.004242640687119285
8.84e-07,0.5294,0.5915083798882681,0.004242640687119285
8.835000000000001e-07,0.5278,0.5772090988626423,0.004242640687119285
8.830000000000001e-07,0.5386,0.5887625710537823,0.004242640687119285
8.825e-07,0.5309,0.5930518319928508,0.004242640687119285
8.820000000000001e-07,0.5396,0.5971668880035413,0.004242640687119285
8.815e-07,0.5456,0.6143452313928611,0.004242640687119285
8.81e-07,0.5403,0.5997335997335997,0.004242640687119285
8.805000000000001e-07,0.5271,0.5893336314847943,0.004242640687119285
8.8e-07,0.539,0.595711759504863,0.004242640687119285
8.795e-07,0.5277,0.5869202535869202,0.004242640687119285
8.790000000000001e-07,0.545,0.6210118505013674,0.004242640687119285
8.785e-07,0.5394,0.5954956944137778,0.004242640687119285
8.780000000000001e-07,0.5465,0.602336603108123,0.004242640687119285
8.775000000000001e-07,0.527,0.5796304443466784,0.004242640687119285
8.77e-07,0.532,0.5934188510875628,0.004242640687119285
8.765000000000001e-07,0.5387,0.604330266995737,0.004242640687119285
8.760000000000001e-07,0.5344,0.5906277630415561,0.004242640687119285
8.755e-07,0.5361,0.5928342364259649,0.004242640687119285
8.750000000000001e-07,0.5321,0.5886713131983626,0.004242640687119285
8.745000000000001e-07,0.5339,0.5928270042194094,0.004242640687119285
8.74e-07,0.531,0.582492321193506,0.004242640687119285
8.735000000000001e-07,0.5407,0.5940452647769721,0.004242640687119285
8.73e-07,0.5311,0.5818361086765995,0.004242640687119285
8.725e-07,0.5288,0.5852794687327062,0.004242640687119285
8.720000000000001e-07,0.5354,0.5987474837843882,0.004242640687119285
8.715e-07,0.5299,0.5820518453427066,0.004242640687119285
8.71e-07,0.5293,0.5883072135156163,0.004242640687119285
8.705000000000001e-07,0.5301,0.5808678500986194,0.004242640687119285
8.7e-07,0.5308,0.5800458966233198,0.004242640687119285
8.695000000000001e-07,0.5373,0.5891447368421052,0.004242640687119285
8.690000000000001e-07,0.5329,0.5925061151879031,0.004242640687119285
8.685e-07,0.5324,0.579010331702012,0.004242640687119285
8.680000000000001e-07,0.5339,0.5902708678828082,0.004242640687119285
8.675000000000001e-07,0.5319,0.5811844405594406,0.004242640687119285
8.67e-07,0.5355,0.5882676040865649,0.004242640687119285
8.665000000000001e-07,0.5342,0.5837613375587367,0.004242640687119285
8.66e-07,0.5323,0.5795949477351916,0.004242640687119285
8.655e-07,0.5358,0.5889853797955371,0.004242640687119285
8.650000000000001e-07,0.5328,0.5894457351476934,0.004242640687119285
8.645e-07,0.5334,0.5855747063343945,0.004242640687119285
8.64e-07,0.5354,0.587318999561211,0.004242640687119285
8.635000000000001e-07,0.5348,0.5827612509534708,0.004242640687119285
8.63e-07,0.5343,0.5884361233480176,0.004242640687119285
8.625000000000001e-07,0.5369,0.5883835616438357,0.004242640687119285
8.620000000000001e-07,0.5346,0.5890260026443367,0.004242640687119285
8.615e-07,0.5334,0.5841638374767276,0.004242640687119285
8.610000000000001e-07,0.5303,0.5831958649510612,0.004242640687119285
8.605000000000001e-07,0.5341,0.5871166318566561,0.004242640687119285
8.6e-07,0.5365,0.5837232074855837,0.004242640687119285
8.595000000000001e-07,0.5327,0.5835889570552147,0.004242640687119285
8.590000000000001e-07,0.5316,0.5843684731230075,0.004242640687119285
8.585e-07,0.5337,0.5820065430752452,0.004242640687119285
8.580000000000001e-07,0.5346,0.5832424176303731,0.004242640687119285
8.575e-07,0.5314,0.579688011345042,0.004242640687119285
8.57e-07,0.537,0.5875916402232192,0.004242640687119285
