lambda,transmittance,polished
900.0,0.0459,0.05007636919048659
899.5,0.0202,0.020472281341846556
899.0,-0.0261,-0.025342266239440723
898.5,-0.0234,-0.03174603174603175
898.0,-0.0781,-0.07902458767580695
897.5,-0.0194,-0.025045184611412342
897.0,0.0074,0.009106571498892444
896.5,-0.0348,-0.04102322291642107
896.0,0.0822,0.08480346641906529
895.5,0.0717,0.0696116504854369
895.0,-0.0295,-0.027943544567585486
894.5,-0.0524,-0.048667223924955885
894.0,-0.0271,-0.03076748410535876
893.5,-0.0304,-0.03346911813277551
893.0,0.0061,0.006766500277315586
892.5,-0.0177,-0.017510882469331225
892.0,0.0121,0.013718820861678005
891.5,0.0548,0.060325847644209604
891.0,0.0373,0.04347319347319347
890.5,-0.0182,-0.022361469467993614
890.0,0.0504,0.05675036594978043
889.5,0.0236,0.029164607019278296
889.0,-0.059,-0.06314888151557316
888.5,0.0235,0.025268817204301075
888.0,-0.0251,-0.026813374639461596
887.5,0.004,0.004721435316336167
887.0,0.0228,0.025148908007941763
886.5,0.0421,0.04342892510831442
886.0,0.0437,0.04652896081771721
885.5,0.0272,0.0294723155271427
885.0,0.0077,0.008609123434704831
884.5,0.0012,0.0012949174490126253
884.0,0.0321,0.03656036446469248
883.5,0.0094,0.010129310344827586
883.0,0.0168,0.01848794981842192
882.5,0.0221,0.02478134110787172
882.0,0.0304,0.03507557401638398
881.5,0.0454,0.04784991568296797
881.0,-0.0181,-0.019751200349192494
880.5,0.0069,0.007725033587102552
880.0,0.0151,0.016894159767285748
879.5,-0.0122,-0.013343541507163952
879.0,0.006,0.006322444678609063
878.5,0.0113,0.012690925426774483
878.0,0.0101,0.01113070310778047
877.5,0.0093,0.01008130081300813
877.0,0.0022,0.0024070021881838076
876.5,-0.0054,-0.006065371223183197
876.0,0.009,0.009566326530612245
875.5,0.02,0.02153084293250081
875.0,0.0122,0.013233539429439202
874.5,0.0046,0.00515406162464986
874.0,0.0091,0.010130246020260492
873.5,0.0246,0.026905829596412557
873.0,0.0146,0.01609702315325248
872.5,0.0157,0.017473567056204786
872.0,0.0184,0.020414956174414734
871.5,0.0,0.0
871.0,0.002,0.0022011886418666082
870.5,0.0172,0.019070850426876593
870.0,0.0083,0.009113868452838476
869.5,0.0079,0.008888388838883888
869.0,0.0145,0.01600794877456392
868.5,0.0036,0.003965194404670118
868.0,0.0025,0.002742130086651311
867.5,0.0066,0.007275132275132275
867.0,0.0205,0.02258206653447896
866.5,0.0177,0.019774326890850184
866.0,0.0093,0.010157273918741808
865.5,0.0079,0.00878851930136834
865.0,0.0057,0.006253428414701043
864.5,0.0021,0.0022845953002610963
864.0,0.0072,0.007977839335180056
863.5,0.0085,0.009448643841707427
863.0,0.0166,0.01826383540543514
862.5,0.0107,0.011741468232195764
862.0,0.0109,0.01189177394719616
861.5,0.0102,0.01121618649659116
861.0,0.0084,0.009260280013228971
860.5,0.001,0.0010955302366345311
860.0,0.0131,0.014414612676056338
859.5,0.0104,0.011487904562023638
859.0,0.0141,0.015540615011572799
858.5,0.0091,0.009962776439675936
858.0,0.0109,0.011930823117338004
857.5,0.007,0.007670392285776902
857.0,0.01,0.010979358805445762
856.5,0.0083,0.009060146272241021
856.0,0.0093,0.010122999891150538
855.5,0.006,0.006606474344857961
855.0,0.0086,0.009392747924858016
854.5,0.0102,0.01117196056955093
854.0,0.0088,0.009675645959318307
853.5,0.0123,0.01342062193126023
853.0,0.0078,0.008548882069267865
852.5,0.0121,0.013258820951128644
852.0,0.0116,0.012612808524518864
851.5,0.0105,0.01146288209606987
851.0,0.0095,0.010366652116979486
850.5,0.0105,0.01144538914323087
850.0,0.0096,0.010464355788096794
849.5,0.0101,0.010971105800564849
849.0,0.009,0.009815683280619478
848.5,0.0078,0.008472735172713448
848.0,0.0103,0.011202958451163803
847.5,0.011,0.011933174224343675
847.0,0.0113,0.012275936990765887
846.5,0.0113,0.012259954432027775
846.0,0.0097,0.010550358929736785
845.5,0.011,0.011983876239241745
845.0,0.0098,0.010633680555555556
844.5,0.0105,0.011399413744436001
844.0,0.0099,0.010729381163975291
843.5,0.0113,0.012269272529858847
843.0,0.0101,0.010980647966949336
842.5,0.011,0.011934468916133232
842.0,0.0099,0.01072357019064125
841.5,0.0104,0.011298207495926128
841.0,0.0102,0.011049723756906079
840.5,0.01,0.010867202782003912
840.0,0.0107,0.011630434782608695
