lambda,transmittance,polished,trasm_error
9.000000000000001e-07,2.8267,1.0,0.006
8.995e-07,-0.4074,1.0,0.006
8.990000000000001e-07,-0.2954,1.0,0.006
8.985000000000001e-07,2.3242,1.0,0.006
8.98e-07,4.3682,1.0,0.006
8.975000000000001e-07,1.3905,1.0,0.006
8.97e-07,0.5035,1.0,0.006
8.965e-07,1.496,1.0,0.006
8.960000000000001e-07,10.6923,1.0,0.006
8.955e-07,1.7206,1.0,0.006
8.95e-07,0.2244,1.0,0.006
8.945000000000001e-07,1.3435,1.0,0.006
8.94e-07,1.7698,1.0,0.006
8.935000000000001e-07,0.9234,1.0,0.006
8.930000000000001e-07,0.4519,1.0,0.006
8.925e-07,0.4925,1.0,0.006
8.920000000000001e-07,1.4055,1.0,0.006
8.915000000000001e-07,1.528,1.0,0.006
8.91e-07,1.4112,1.0,0.006
8.905000000000001e-07,0.7374,1.0,0.006
8.900000000000001e-07,0.8197,1.0,0.006
8.895e-07,0.9391,1.0,0.006
8.890000000000001e-07,1.4793,1.0,0.006
8.885e-07,1.1787,1.0,0.006
8.88e-07,1.0629,1.0,0.006
8.875000000000001e-07,0.5002,1.0,0.006
8.87e-07,0.786,1.0,0.006
8.865e-07,1.3945,1.0,0.006
8.860000000000001e-07,0.6207,1.0,0.006
8.855e-07,2.1719,1.0,0.006
8.850000000000001e-07,1.3563,1.0,0.006
8.845000000000001e-07,0.7855,1.0,0.006
8.84e-07,2.4527,1.0,0.006
8.835000000000001e-07,1.642,1.0,0.006
8.830000000000001e-07,0.8325,1.0,0.006
8.825e-07,1.1947,1.0,0.006
8.820000000000001e-07,0.7374,1.0,0.006
8.815e-07,0.8668,1.0,0.006
8.81e-07,0.9266,1.0,0.006
8.805000000000001e-07,1.1482,1.0,0.006
8.8e-07,1.0458,1.0,0.006
8.795e-07,1.2597,1.0,0.006
8.790000000000001e-07,0.6377,1.0,0.006
8.785e-07,0.8829,1.0,0.006
8.780000000000001e-07,0.9497,1.0,0.006
8.775000000000001e-07,1.2402,1.0,0.006
8.77e-07,0.8273,1.0,0.006
8.765000000000001e-07,0.9806,1.0,0.006
8.760000000000001e-07,0.8211,1.0,0.006
8.755e-07,1.1045,1.0,0.006
8.750000000000001e-07,0.9702,1.0,0.006
8.745000000000001e-07,0.7892,1.0,0.006
8.74e-07,0.8667,1.0,0.006
8.735000000000001e-07,1.0777,1.0,0.006
8.73e-07,1.0175,1.0,0.006
8.725e-07,0.7428,1.0,0.006
8.720000000000001e-07,0.8406,1.0,0.006
8.715e-07,1.0431,1.0,0.006
8.71e-07,0.9723,1.0,0.006
8.705000000000001e-07,0.8466,1.0,0.006
8.7e-07,0.9438,1.0,0.006
8.695000000000001e-07,0.8278,1.0,0.006
8.690000000000001e-07,0.9835,1.0,0.006
8.685e-07,0.9133,1.0,0.006
8.680000000000001e-07,0.9038,1.0,0.006
8.675000000000001e-07,0.9054,1.0,0.006
8.67e-07,0.9267,1.0,0.006
8.665000000000001e-07,1.0078,1.0,0.006
8.66e-07,0.9986,1.0,0.006
8.655e-07,0.8632,1.0,0.006
8.650000000000001e-07,0.8821,1.0,0.006
