lambda,transmittance,polished,trasm_error
9.000000000000001e-07,0.2056,0.07273499133264938,0.00043640994799589626
8.995e-07,0.1972,-0.4840451644575356,-0.0029042709867452133
8.990000000000001e-07,0.2066,-0.6993906567366284,-0.00419634394041977
8.985000000000001e-07,0.1831,0.07877979519834782,0.0004726787711900869
8.98e-07,0.1774,0.040611693603772724,0.00024367016162263634
8.975000000000001e-07,0.2298,0.16526429341963322,0.0009915857605177992
8.97e-07,0.1786,0.3547169811320755,0.002128301886792453
8.965e-07,0.2117,0.14151069518716577,0.0008490641711229946
8.960000000000001e-07,0.191,0.017863322203828923,0.00010717993322297355
8.955e-07,0.2326,0.13518540044170638,0.0008111124026502382
8.95e-07,0.187,0.8333333333333334,0.005
8.945000000000001e-07,0.2054,0.15288425753628582,0.0009173055452177149
8.94e-07,0.2088,0.11797943270426037,0.0007078765962255622
8.935000000000001e-07,0.2412,0.26120857699805067,0.0015672514619883041
8.930000000000001e-07,0.2132,0.4717857933171055,0.002830714759902633
8.925e-07,0.1847,0.3750253807106599,0.002250152284263959
8.920000000000001e-07,0.2053,0.14606901458555674,0.0008764140875133404
8.915000000000001e-07,0.2253,0.1474476439790576,0.0008846858638743456
8.91e-07,0.1877,0.13300736961451248,0.0007980442176870749
8.905000000000001e-07,0.2072,0.28098725250881473,0.0016859235150528883
8.900000000000001e-07,0.2039,0.24874954251555448,0.0014924972550933269
8.895e-07,0.2247,0.23927164306250664,0.0014356298583750398
8.890000000000001e-07,0.2123,0.14351382410599606,0.0008610829446359763
8.885e-07,0.2057,0.17451429541019767,0.0010470857724611858
8.88e-07,0.2077,0.1954087872800828,0.0011724527236804966
8.875000000000001e-07,0.1995,0.39884046381447424,0.0023930427828868454
8.87e-07,0.221,0.2811704834605598,0.0016870229007633587
8.865e-07,0.2275,0.16314091072068843,0.0009788454643241305
8.860000000000001e-07,0.2383,0.3839213790881263,0.002303528274528758
8.855e-07,0.2152,0.09908375155393895,0.0005945025093236336
8.850000000000001e-07,0.2107,0.1553491115534911,0.0009320946693209466
8.845000000000001e-07,0.2085,0.26543602800763844,0.0015926161680458305
8.84e-07,0.2249,0.091694866881396,0.0005501692012883759
8.835000000000001e-07,0.2196,0.13373934226552983,0.000802436053593179
8.830000000000001e-07,0.2196,0.26378378378378375,0.0015827027027027025
8.825e-07,0.2289,0.19159621662342008,0.0011495772997405203
8.820000000000001e-07,0.2029,0.2751559533496067,0.0016509357200976402
8.815e-07,0.2178,0.2512690355329949,0.0015076142131979695
8.81e-07,0.207,0.22339736671703,0.0013403842003021798
8.805000000000001e-07,0.2153,0.18751088660512102,0.0011250653196307261
8.8e-07,0.219,0.20940906483075156,0.0012564543889845093
8.795e-07,0.2222,0.17639120425498134,0.001058347225529888
8.790000000000001e-07,0.2123,0.33291516387015835,0.00199749098322095
8.785e-07,0.2153,0.2438554762713784,0.0014631328576282703
8.780000000000001e-07,0.2176,0.22912498683794882,0.001374749921027693
8.775000000000001e-07,0.2235,0.1802128688921142,0.001081277213352685
8.77e-07,0.2208,0.26689230025383776,0.0016013538015230264
8.765000000000001e-07,0.2198,0.2241484805221293,0.0013448908831327757
8.760000000000001e-07,0.2131,0.2595298989160882,0.001557179393496529
8.755e-07,0.2146,0.1942960615663196,0.0011657763693979175
8.750000000000001e-07,0.2178,0.22448979591836735,0.0013469387755102042
8.745000000000001e-07,0.2228,0.28231120121642167,0.00169386720729853
8.74e-07,0.2119,0.24449059651551863,0.0014669435790931119
8.735000000000001e-07,0.2201,0.20423123318177597,0.0012253873990906558
8.73e-07,0.2152,0.2114987714987715,0.001268992628992629
8.725e-07,0.214,0.28809908454496497,0.0017285945072697897
8.720000000000001e-07,0.216,0.2569593147751606,0.0015417558886509635
8.715e-07,0.2192,0.21014284344741638,0.0012608570606844982
8.71e-07,0.2188,0.22503342589735675,0.0013502005553841403
8.705000000000001e-07,0.2199,0.2597448618001417,0.0015584691708008503
8.7e-07,0.2186,0.23161686798050435,0.001389701207883026
8.695000000000001e-07,0.2165,0.26153660304421356,0.0015692196182652812
8.690000000000001e-07,0.2197,0.2233858668022369,0.0013403152008134214
8.685e-07,0.225,0.24635935618088253,0.0014781561370852952
8.680000000000001e-07,0.2258,0.2498340340783359,0.0014990042044700153
8.675000000000001e-07,0.2236,0.2469626684338414,0.0014817760106030484
8.67e-07,0.2242,0.24193374339052554,0.001451602460343153
8.665000000000001e-07,0.2247,0.22296090494145665,0.0013377654296487399
8.66e-07,0.224,0.22431403965551772,0.0013458842379331063
8.655e-07,0.2239,0.25938368860055605,0.0015563021316033362
8.650000000000001e-07,0.2253,0.2554132184559574,0.0015324793107357442
8.645e-07,0.2256,0.25768132495716733,0.0015460879497430039
8.64e-07,0.2232,0.23445378151260507,0.0014067226890756303
8.635000000000001e-07,0.2237,0.24652854309014768,0.0014791712585408862
8.63e-07,0.2243,0.25041866696438536,0.0015025120017863123
8.625000000000001e-07,0.2247,0.23955223880597018,0.0014373134328358212
8.620000000000001e-07,0.2246,0.23589959037916186,0.0014153975422749711
8.615e-07,0.2282,0.23655022286721258,0.0014193013372032753
8.610000000000001e-07,0.2289,0.2650225772837791,0.0015901354637026747
8.605000000000001e-07,0.2282,0.24191667550090107,0.0014515000530054064
8.6e-07,0.2263,0.2354103817746801,0.0014124622906480804
8.595000000000001e-07,0.2285,0.24215769393810938,0.001452946163628656
8.590000000000001e-07,0.2302,0.25538051919236743,0.0015322831151542047
8.585e-07,0.2301,0.24864923276421008,0.0014918953965852605
8.580000000000001e-07,0.2317,0.24477075850412,0.00146862455102472
8.575e-07,0.2295,0.24208860759493672,0.0014525316455696203
8.57e-07,0.23,0.24501970810695645,0.0014701182486417386
8.565000000000001e-07,0.2291,0.2457363509599914,0.0014744181057599485
8.56e-07,0.2306,0.24689507494646679,0.0014813704496788008
8.555e-07,0.2311,0.244420941300899,0.001466525647805394
8.550000000000001e-07,0.2298,0.24153878494849695,0.0014492327096909815
8.545e-07,0.2329,0.2547582585867425,0.001528549551520455
8.540000000000001e-07,0.2344,0.25354245538128717,0.001521254732287723
8.535000000000001e-07,0.2318,0.24828620394173095,0.0014897172236503855
8.53e-07,0.2337,0.25270328719723184,0.001516219723183391
8.525000000000001e-07,0.2346,0.24870136753948902,0.001492208205236934
8.520000000000001e-07,0.234,0.25601750547045954,0.0015361050328227572
8.515e-07,0.2339,0.255712255384279,0.0015342735323056738
8.510000000000001e-07,0.236,0.2556602751597877,0.0015339616509587259
8.505e-07,0.2372,0.25228674750053176,0.0015137204850031905
8.5e-07,0.2355,0.2584787619361211,0.0015508725716167268
