lambda,transmittance,polished
7.550000000000001e-07,0.9488,1.0
7.545e-07,0.9503,1.0
7.54e-07,0.9491,1.0
7.535000000000001e-07,0.95,1.0
7.53e-07,0.9513,1.0
7.525e-07,0.9484,1.0
7.520000000000001e-07,0.9506,1.0
7.515e-07,0.9493,1.0
7.510000000000001e-07,0.9506,1.0
7.505000000000001e-07,0.9511,1.0
7.5e-07,0.9507,1.0
7.495000000000001e-07,0.9517,1.0
7.49e-07,0.9523,1.0
7.485e-07,0.9522,1.0
7.480000000000001e-07,0.9513,1.0
7.475e-07,0.95,1.0
7.47e-07,0.9512,1.0
7.465000000000001e-07,0.9529,1.0
7.46e-07,0.952,1.0
7.455e-07,0.951,1.0
7.450000000000001e-07,0.9522,1.0
7.445e-07,0.9525,1.0
7.440000000000001e-07,0.9527,1.0
7.435000000000001e-07,0.9527,1.0
7.43e-07,0.9519,1.0
7.425000000000001e-07,0.953,1.0
7.420000000000001e-07,0.9528,1.0
7.415e-07,0.9518,1.0
7.410000000000001e-07,0.954,1.0
7.405e-07,0.9528,1.0
7.4e-07,0.9552,1.0
7.395000000000001e-07,0.9546,1.0
7.39e-07,0.9545,1.0
7.385e-07,0.9547,1.0
7.380000000000001e-07,0.9575,1.0
7.375e-07,0.9564,1.0
7.37e-07,0.9573,1.0
7.365000000000001e-07,0.9546,1.0
7.36e-07,0.9567,1.0
7.355000000000001e-07,0.955,1.0
7.350000000000001e-07,0.9559,1.0
7.345e-07,0.9586,1.0
7.340000000000001e-07,0.9607,1.0
7.335e-07,0.9601,1.0
7.33e-07,0.9605,1.0
7.325000000000001e-07,0.9617,1.0
7.32e-07,0.9627,1.0
7.315e-07,0.9612,1.0
7.310000000000001e-07,0.963,1.0
7.305e-07,0.9646,1.0
7.3e-07,0.9664,1.0
7.295000000000001e-07,0.9652,1.0
7.29e-07,0.9689,1.0
7.285000000000001e-07,0.97,1.0
7.280000000000001e-07,0.9722,1.0
7.275e-07,0.9722,1.0
7.270000000000001e-07,0.9733,1.0
7.265000000000001e-07,0.9772,1.0
7.26e-07,0.9774,1.0
7.255000000000001e-07,0.9789,1.0
7.25e-07,0.9807,1.0
7.245e-07,0.9848,1.0
7.240000000000001e-07,0.9863,1.0
7.235e-07,0.9901,1.0
7.23e-07,0.9903,1.0
7.225000000000001e-07,0.9937,1.0
7.22e-07,0.9973,1.0
7.215e-07,0.9995,1.0
7.210000000000001e-07,1.0022,1.0
7.205e-07,1.0059,1.0
7.200000000000001e-07,1.0082,1.0
7.195000000000001e-07,1.0122,1.0
7.19e-07,1.0124,1.0
7.185000000000001e-07,1.0123,1.0
7.18e-07,1.0142,1.0
7.175e-07,1.016,1.0
7.170000000000001e-07,1.0141,1.0
7.165e-07,1.0121,1.0
7.16e-07,1.0074,1.0
7.155000000000001e-07,1.0061,1.0
7.15e-07,1.0001,1.0
7.145e-07,0.9956,1.0
7.140000000000001e-07,0.9931,1.0
7.135e-07,0.9868,1.0
